Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s),activity,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.858301669,-0.09906952083,0.002130527282,-0.1384842694,0.1702856482,rotation,,,,
0.860801513,-0.1107874215,-0.01810948178,-0.1629853398,0.1979040855,rotation,,,,
0.863258076,-0.1193095297,-0.03621896356,-0.1853558719,0.2233906364,rotation,,,,
0.865757919,-0.1310274303,-0.04886896908,-0.2098569423,0.2521830681,rotation,,,,
0.868257815,-0.1395495385,-0.06697845459,-0.2332927436,0.2799744475,rotation,,,,
0.870757659,-0.1470063776,-0.07869634777,-0.2514022291,0.3016737824,rotation,,,,
0.873257451,-0.1544632316,-0.09041424841,-0.2684464455,0.3226408534,rotation,,,,
0.875757347,-0.1608548164,-0.1000016257,-0.2876211703,0.3443842835,rotation,,,,
0.878209847,-0.1629853398,-0.1063932031,-0.3067959249,0.3633283284,rotation,,,,
0.88069568,-0.1629853398,-0.1213068962,-0.3238401413,0.3822983405,rotation,,,,
0.883193961,-0.1619200706,-0.1287637353,-0.3440801501,0.4014839455,rotation,,,,
0.885692294,-0.1597895473,-0.1372858584,-0.3611243665,0.4180800335,rotation,,,,
0.888190628,-0.1544632316,-0.1468732208,-0.3802991211,0.4359564823,rotation,,,,
0.890688961,-0.15020217,-0.1575258672,-0.3984085917,0.453987331,rotation,,,,
0.893187242,-0.1470063776,-0.1692437679,-0.4175833464,0.4739516633,rotation,,,,
0.895685576,-0.1406148076,-0.1745700836,-0.4399538934,0.4937678266,rotation,,,,
0.898138076,-0.1384842694,-0.1788311303,-0.4516717792,0.5051394482,rotation,,,,
0.900635107,-0.1363537461,-0.1862879843,-0.4676507413,0.5215292638,rotation,,,,
0.903127399,-0.1352884769,-0.1958753467,-0.4878907502,0.5428696966,rotation,,,,
0.905624482,-0.1352884769,-0.2012016773,-0.5017392039,0.5572497786,rotation,,,,
0.908121513,-0.1310274303,-0.2139848322,-0.5166528821,0.5743586828,rotation,,,,
0.910618544,-0.1257011145,-0.2320943177,-0.5326318145,0.5944452812,rotation,,,,
0.913115628,-0.1193095297,-0.2523343265,-0.5454149842,0.6126866093,rotation,,,,
0.915612711,-0.1150484756,-0.277900666,-0.5571328998,0.633136636,rotation,,,,
0.918110263,-0.107591629,-0.3024017215,-0.5741770864,0.6578009473,rotation,,,,
0.920627972,-0.1033305749,-0.3247722387,-0.5880255103,0.6796530111,rotation,,,,
0.923125524,-0.1033305749,-0.3471427858,-0.6006755233,0.7014245545,rotation,,,,
0.925623128,-0.1129179448,-0.4057323039,-0.627307117,0.7555682522,rotation,,,,
0.92812068,-0.1491369158,-0.5250418186,-0.678439796,0.8707418031,rotation,,,,
0.930618232,-0.1736379713,-0.5740439296,-0.7263766527,0.9419658273,rotation,,,,
0.933115888,-0.1747032404,-0.5506081581,-0.7540735006,0.9499038953,rotation,,,,
0.935613388,-0.1651158631,-0.4877575934,-0.7796398401,0.9343495055,rotation,,,,
0.938110576,-0.1565937549,-0.4217112362,-0.7966840267,0.9149138808,rotation,,,,
0.940608128,-0.1523326933,-0.3663175404,-0.8105324507,0.9024171117,rotation,,,,
0.943105732,-0.1480716467,-0.3034669757,-0.821185112,0.8878977453,rotation,,,,
0.945603284,-0.1395495385,-0.2267680019,-0.8329030275,0.8744285298,rotation,,,,
0.948100888,-0.1257011145,-0.141546905,-0.8456861973,0.8666149322,rotation,,,,
0.95059844,-0.1139832065,-0.04580633715,-0.8627303839,0.871432216,rotation,,,,
0.953095992,-0.107591629,0.039414756,-0.8893619776,0.8967130025,rotation,,,,
0.955593544,-0.1086568907,0.1139832065,-0.9394294024,0.9525366624,rotation,,,,
0.958093336,-0.1182442605,0.1853558719,-0.9926925302,1.01674823,rotation,,,,
0.96059094,-0.1310274303,0.2556632757,-1.042759895,1.081609956,rotation,,,,
0.963088597,-0.1512674391,0.3185138404,-1.078978896,1.135133632,rotation,,,,
0.965586201,-0.1725727171,0.3792338669,-1.102414727,1.17852361,rotation,,,,
0.968083857,-0.200269565,0.4346275628,-1.119458914,1.217455246,rotation,,,,
0.970581461,-0.2311622053,0.4804339111,-1.129978418,1.249441449,rotation,,,,
0.973079117,-0.2588590682,0.5133239031,-1.139565825,1.276369742,rotation,,,,
0.975576722,-0.2876211703,0.5388902426,-1.142761588,1.295774934,rotation,,,,
0.978029222,-0.3174485564,0.554869175,-1.149153113,1.314992877,rotation,,,,
0.980522294,-0.3440801501,0.5644565821,-1.154479504,1.330347814,rotation,,,,
0.982881878,-0.3707117438,0.5644565821,-1.160871029,1.343004086,rotation,,,,
0.985374951,-0.3973433375,0.5644565821,-1.167262673,1.356095539,rotation,,,,
0.987868024,-0.4175833464,0.5591302514,-1.183241606,1.373704185,rotation,,,,
0.990361097,-0.4387554526,0.5474123359,-1.202416301,1.392110474,rotation,,,,
0.992854169,-0.4664523304,0.5399554968,-1.220525861,1.413793865,rotation,,,,
0.995347242,-0.4909533858,0.5175849795,-1.252483726,1.441403802,rotation,,,,
0.997799742,-0.5090628862,0.4655202031,-1.291898489,1.464532617,rotation,,,,
1.000252242,-0.527172327,0.4261054695,-1.336639524,1.498693347,rotation,,,,
1.002704742,-0.541020751,0.3589938581,-1.390967965,1.535047857,rotation,,,,
1.005197815,-0.5324986577,0.2055958807,-1.49003756,1.595630414,rotation,,,,
1.007609742,-0.4824312627,-0.00319579104,-1.683782339,1.751534499,rotation,,,,
1.010062242,-0.4387554526,-0.09574057162,-1.859550834,1.913008601,rotation,,,,
1.012514742,-0.4227765203,-0.1010668874,-1.998035073,2.044773497,rotation,,,,
1.015009169,-0.4122570157,-0.07443529367,-2.10775733,2.148985207,rotation,,,,
1.017614742,-0.4016043842,-0.039414756,-2.194043636,2.230844477,rotation,,,,
1.020164742,-0.3856254518,-0.01384842768,-2.256761074,2.289512899,rotation,,,,
1.022714742,-0.3621896505,0.0,-2.301501989,2.329826764,rotation,,,,
1.025264742,-0.3217096329,-0.001065263641,-2.332394838,2.354477416,rotation,,,,
1.027759169,-0.2705769539,0.00319579104,-2.348373652,2.363912204,rotation,,,,
1.030359274,-0.2119874656,0.009587372653,-2.355830431,2.365368391,rotation,,,,
1.032853701,-0.1459411234,0.01704421826,-2.359026432,2.363597898,rotation,,,,
1.035320419,-0.0830905661,0.03621896356,-2.356895924,2.358638219,rotation,,,,
1.037814117,-0.02450106293,0.06391581893,-2.348373652,2.349371052,rotation,,,,
1.040307763,0.02769685537,0.09693899006,-2.335590601,2.337765544,rotation,,,,
1.042801461,0.078829512,0.1310274303,-2.316415787,2.321457382,rotation,,,,
1.045295107,0.126633212,0.1651158631,-2.295110464,2.304524086,rotation,,,,
1.047788805,0.1703090221,0.2087916732,-2.274870396,2.290771582,rotation,,,,
1.050282555,0.2129195631,0.2567285299,-2.248238802,2.272844471,rotation,,,,
1.052776253,0.2597911656,0.2897517085,-2.225868464,2.259632253,rotation,,,,
1.055228753,0.3087933064,0.3195790946,-2.204563141,2.248907011,rotation,,,,
1.057681253,0.3577954173,0.3376885653,-2.185521603,2.240213339,rotation,,,,
1.060174951,0.4195807278,0.3419496417,-2.176999331,2.243279659,rotation,,,,
1.062260992,0.4856270552,0.3440801501,-2.173803568,2.253807165,rotation,,,,
1.064754638,0.5580649972,0.3462106884,-2.171673059,2.268801944,rotation,,,,
1.067248336,0.6315681934,0.3483411968,-2.171673059,2.288314631,rotation,,,,
1.069742034,0.7028076649,0.3536675274,-2.178064585,2.315811881,rotation,,,,
1.072235732,0.7709845304,0.3557980657,-2.184456348,2.343684908,rotation,,,,
1.074688232,0.8327698708,0.3515369892,-2.190847874,2.369999645,rotation,,,,
1.077140732,0.890294075,0.3408843577,-2.191913128,2.390252883,rotation,,,,
1.079612711,0.9424920082,0.3312969804,-2.196174145,2.412722477,rotation,,,,
1.082099117,0.9957551956,0.314252764,-2.195108891,2.430799509,rotation,,,,
1.084585524,1.041561484,0.3036001325,-2.187652111,2.441893758,rotation,,,,
1.087071878,1.086302638,0.2908169627,-2.178064585,2.451243208,rotation,,,,
1.089558284,1.132108927,0.2801643312,-2.170607805,2.464082166,rotation,,,,
1.092108284,1.173654199,0.279099077,-2.155694246,2.470299204,rotation,,,,
1.09459469,1.21400106,0.2833601236,-2.136519432,2.473622206,rotation,,,,
1.097208284,1.248089552,0.2812296152,-2.116279364,2.472944797,rotation,,,,
1.099758284,1.285373688,0.2759032845,-2.096039295,2.474204694,rotation,,,,
1.102308284,1.320527434,0.2684464455,-2.077929974,2.476620515,rotation,,,,
1.104858284,1.356746435,0.2631201148,-2.055559397,2.47695731,rotation,,,,
1.10734469,1.385508537,0.2684464455,-2.032123566,2.474110666,rotation,,,,
1.109958284,1.404683232,0.2737727463,-2.009752989,2.46722386,rotation,,,,
1.112410784,1.428119063,0.2780338228,-1.984186649,2.460451894,rotation,,,,
1.114863284,1.436641216,0.2972085476,-1.956489801,2.445429052,rotation,,,,
1.117351097,1.427053809,0.3249054253,-1.923466682,2.416975421,rotation,,,,
1.119768284,1.396161199,0.3728422821,-1.886182427,2.376123231,rotation,,,,
1.122220784,1.347159028,0.4324970245,-1.84570241,2.325620027,rotation,,,,
1.124673284,1.280047417,0.49201864,-1.798830867,2.261945229,rotation,,,,
1.127125784,1.203348398,0.5484775901,-1.745567679,2.189950127,rotation,,,,
1.129613597,1.117195249,0.5772397518,-1.697630763,2.112647903,rotation,,,,
1.132225784,1.034104705,0.5356944799,-1.655153394,2.023826542,rotation,,,,
1.134775784,0.9435572624,0.4495412707,-1.638109207,1.943139068,rotation,,,,
1.137325784,0.8444877267,0.3536675274,-1.634913325,1.873814778,rotation,,,,
1.139813597,0.7486140132,0.2886864543,-1.642370224,1.827879307,rotation,,,,
1.142436722,0.6538055539,0.2812296152,-1.648761749,1.795819341,rotation,,,,
1.144924534,0.5612607598,0.315318048,-1.638109207,1.760068432,rotation,,,,
1.147412294,0.469648093,0.3621896505,-1.607216477,1.713153665,rotation,,,,
1.149864794,0.3769701719,0.4101265073,-1.557149172,1.653790738,rotation,,,,
1.152356565,0.2885532975,0.4388886094,-1.504951239,1.593977556,rotation,,,,
1.154769794,0.2075932473,0.4495412707,-1.458079576,1.539863098,rotation,,,,
1.157222294,0.1308942735,0.4420844018,-1.418664813,1.491704321,rotation,,,,
1.159674794,0.05858949944,0.421844393,-1.392033219,1.455727277,rotation,,,,
1.162127294,-0.006391582079,0.3898864985,-1.376054287,1.430236951,rotation,,,,
1.164611669,-0.06498108059,0.3387538493,-1.376054287,1.41862684,rotation,,,,
1.16710344,-0.1182442605,0.2822948694,-1.388837457,1.422160884,rotation,,,,
1.169595211,-0.1693769246,0.2237053663,-1.409077525,1.436743577,rotation,,,,
1.172047711,-0.2162485123,0.1683116555,-1.430382729,1.456395201,rotation,,,,
1.174500211,-0.2535327375,0.1193095297,-1.448492289,1.475345222,rotation,,,,
1.17698594,-0.2865559161,0.078829512,-1.466601729,1.496412048,rotation,,,,
1.179405211,-0.3174485564,0.04048001766,-1.479384899,1.513602292,rotation,,,,
1.181857711,-0.3419496417,0.007456845604,-1.492168069,1.530865999,rotation,,,,
1.184310211,-0.3600591123,-0.01810948178,-1.506016493,1.548565851,rotation,,,,
1.18679594,-0.3749727905,-0.03728422895,-1.518799663,1.564847316,rotation,,,,
1.189224222,-0.3973433375,-0.06165213138,-1.536909103,1.588638507,rotation,,,,
1.191774222,-0.4334291518,-0.102132149,-1.562475443,1.624691145,rotation,,,,
1.194316461,-0.49201864,-0.1575258672,-1.599759698,1.681109108,rotation,,,,
1.196805211,-0.5644565821,-0.2097237855,-1.637043953,1.744278706,rotation,,,,
1.199293961,-0.6315681934,-0.2395511568,-1.670999169,1.802359943,rotation,,,,
1.201782659,-0.6837661266,-0.2257027328,-1.704022408,1.849910864,rotation,,,,
1.204271409,-0.7199850678,-0.1820269227,-1.728523374,1.881304162,rotation,,,,
1.206760107,-0.7402250767,-0.123437427,-1.746632934,1.901025136,rotation,,,,
1.209310107,-0.7540735006,-0.07337003201,-1.759416103,1.915608267,rotation,,,,
1.211805003,-0.772183001,-0.03621896356,-1.767938137,1.9295553,rotation,,,,
1.214410107,-0.7902924418,-0.01384842768,-1.769003391,1.937556946,rotation,,,,
1.21695594,-0.8190546036,-0.007456845604,-1.760481358,1.941700455,rotation,,,,
1.219450784,-0.8446208835,-0.006391582079,-1.756220222,1.948777759,rotation,,,,
1.22194568,-0.8659262061,-0.005326318089,-1.749828696,1.952372155,rotation,,,,
1.224440576,-0.8787093163,0.002130527282,-1.747698188,1.956165524,rotation,,,,
1.226935419,-0.877644062,0.02130527236,-1.755154967,1.962468337,rotation,,,,
1.229433024,-0.870187223,0.05113265663,-1.770068645,1.973064459,rotation,,,,
1.232035419,-0.8552735448,0.07776424289,-1.784982443,1.980833773,rotation,,,,
1.234547451,-0.8392946124,0.1054610983,-1.806287646,1.9945457,rotation,,,,
1.237045055,-0.8190546036,0.1374190152,-1.833984494,2.013264402,rotation,,,,
1.239542659,-0.7892271876,0.1704421788,-1.859550834,2.027278815,rotation,,,,
1.242040263,-0.7604650855,0.1970737725,-1.890443444,2.047174061,rotation,,,,
1.244537867,-0.7295724154,0.2269011587,-1.926662445,2.072628337,rotation,,,,
1.247035472,-0.6933534741,0.2545980215,-1.959685683,2.094260531,rotation,,,,
1.249533128,-0.6528734565,0.2684464455,-1.98951304,2.111035144,rotation,,,,
1.25203068,-0.6081323624,0.2759032845,-2.011883497,2.11981669,rotation,,,,
1.254577555,-0.5644565821,0.2812296152,-2.036384583,2.131798184,rotation,,,,
1.257076305,-0.5207807422,0.2844253778,-2.056624651,2.140517538,rotation,,,,
1.259575055,-0.4771049619,0.2844253778,-2.075799465,2.148829998,rotation,,,,
1.262073857,-0.4366249442,0.2950780392,-2.08964777,2.155073129,rotation,,,,
1.264572659,-0.3952127993,0.3078611791,-2.100300312,2.159220476,rotation,,,,
1.267071409,-0.3557980657,0.3259706795,-2.109887838,2.164364996,rotation,,,,
1.269570159,-0.3206443489,0.3419496417,-2.119475126,2.170695088,rotation,,,,
1.272068961,-0.2822948694,0.3600591123,-2.125866652,2.174544085,rotation,,,,
1.274521461,-0.2482064217,0.371776998,-2.132258415,2.178612061,rotation,,,,
1.276973961,-0.2183790505,0.3834949136,-2.136519432,2.181621654,rotation,,,,
1.279472711,-0.1906821877,0.3920170069,-2.134388924,2.178451998,rotation,,,,
1.281523753,-0.1629853398,0.3941475451,-2.132258415,2.174498208,rotation,,,,
1.284022555,-0.1406148076,0.3952127993,-2.129062653,2.169993885,rotation,,,,
1.286521305,-0.1203747913,0.3952127993,-2.127997398,2.167730651,rotation,,,,
1.289020055,-0.1054610983,0.3888212144,-2.129062653,2.166843732,rotation,,,,
1.291518857,-0.09587372839,0.3771033287,-2.123736143,2.159086357,rotation,,,,
1.293971357,-0.08841688186,0.3632549047,-2.121605635,2.154293884,rotation,,,,
1.296448492,-0.0830905661,0.3483411968,-2.119475126,2.149516328,rotation,,,,
1.29893969,-0.07776424289,0.3376885653,-2.110953093,2.139206349,rotation,,,,
1.301430836,-0.078829512,0.3089264631,-2.102431059,2.126467966,rotation,,,,
1.303922034,-0.08841688186,0.2599243224,-2.091778278,2.109719072,rotation,,,,
1.30641318,-0.1033305749,0.2034653574,-2.080060482,2.092540792,rotation,,,,
1.308904378,-0.1193095297,0.1352884769,-2.065146685,2.073009543,rotation,,,,
1.311395576,-0.1267663687,0.05006739125,-2.044906616,2.049443711,rotation,,,,
1.314004378,-0.1384842694,-0.03728422895,-2.031058311,2.036115387,rotation,,,,
1.316554378,-0.1480716467,-0.1276984811,-2.012948751,2.022423,rotation,,,,
1.319104378,-0.1533979625,-0.2097237855,-2.003361464,2.020141617,rotation,,,,
1.321654378,-0.1587242782,-0.2821617126,-1.999100327,2.025144624,rotation,,,,
1.324145576,-0.1565937549,-0.3386206925,-2.002296209,2.036756168,rotation,,,,
1.326754378,-0.1491369158,-0.3737743795,-2.020405769,2.060094313,rotation,,,,
1.329304378,-0.1342232227,-0.3780354261,-2.047037363,2.085974262,rotation,,,,
1.331756878,-0.1129179448,-0.3471427858,-2.091778278,2.123392319,rotation,,,,
1.334209378,-0.08522108942,-0.2672480047,-2.154628754,2.172811358,rotation,,,,
1.336700888,-0.05326318368,-0.1383511126,-2.232259989,2.237177386,rotation,,,,
1.339114378,-0.02663159184,0.02130527236,-2.314285278,2.314536564,rotation,,,,
1.341566878,-0.01065263618,0.1842906028,-2.388853788,2.395975569,rotation,,,,
1.344019378,-0.01597895473,0.3334275186,-2.451704264,2.474324763,rotation,,,,
1.346471878,-0.039414756,0.4538023174,-2.495380163,2.536614323,rotation,,,,
1.348924378,-0.0745684579,0.5378249884,-2.523077011,2.580839743,rotation,,,,
1.351376878,-0.1118526831,0.5910881758,-2.539055824,2.609348718,rotation,,,,
1.353829378,-0.1619200706,0.6060018539,-2.541186333,2.617457609,rotation,,,,
1.356281878,-0.2066611499,0.5974797606,-2.545447588,2.622783696,rotation,,,,
1.358773492,-0.2471411675,0.5740439296,-2.543316841,2.618981814,rotation,,,,
1.361250159,-0.2865559161,0.5442165732,-2.544382095,2.617664268,rotation,,,,
1.363741722,-0.3217096329,0.5133239031,-2.548643351,2.619652925,rotation,,,,
1.366233336,-0.3557980657,0.4846949577,-2.559295893,2.628976404,rotation,,,,
1.368724899,-0.3973433375,0.4591286182,-2.571013689,2.641740374,rotation,,,,
1.371226044,-0.4398207366,0.4346275628,-2.583796978,2.656755582,rotation,,,,
1.373717867,-0.4856270552,0.4090612531,-2.591253757,2.667913188,rotation,,,,
1.37620969,-0.5442165732,0.3856254518,-2.605102301,2.689133069,rotation,,,,
1.378701565,-0.613458693,0.3611243665,-2.62001586,2.715000089,rotation,,,,
1.381193388,-0.6880271435,0.3387538493,-2.633864403,2.743242099,rotation,,,,
1.383685211,-0.770052433,0.3174485564,-2.649843216,2.777665099,rotation,,,,
1.386177086,-0.8574040532,0.2972085476,-2.666887522,2.817048754,rotation,,,,
1.388668909,-0.9500820041,0.279099077,-2.683931828,2.860776497,rotation,,,,
1.391277086,-1.044757366,0.2620548606,-2.699910641,2.906838174,rotation,,,,
1.393827086,-1.139565825,0.2482064217,-2.709498167,2.949846948,rotation,,,,
1.396377086,-1.230113149,0.2343579978,-2.714824438,2.989711317,rotation,,,,
1.398927086,-1.316399574,0.2311622053,-2.719085455,3.029813446,rotation,,,,
1.401477086,-1.403751135,0.229031682,-2.714824438,3.064840043,rotation,,,,
1.404027086,-1.486841679,0.2205095738,-2.709498167,3.098500116,rotation,,,,
1.406518909,-1.570864439,0.2034653574,-2.707367659,3.136694578,rotation,,,,
1.409127086,-1.652889729,0.1778990328,-2.698845387,3.169772695,rotation,,,,
1.411579586,-1.733849764,0.1459411234,-2.683931828,3.198597172,rotation,,,,
1.414032086,-1.811614037,0.107591629,-2.672213793,3.230208651,rotation,,,,
1.416484586,-1.881921411,0.06285055727,-2.653039217,3.253336053,rotation,,,,
1.418937086,-1.950098276,0.01384842768,-2.627472878,3.272107698,rotation,,,,
1.421389586,-2.012948751,-0.04048001766,-2.601906538,3.289911692,rotation,,,,
1.423881409,-2.066078901,-0.09680583328,-2.573144436,3.30138239,rotation,,,,
1.426294586,-2.105493546,-0.1479384899,-2.547578096,3.308344454,rotation,,,,
1.428747086,-2.126798868,-0.1756353378,-2.527338028,3.3078027,rotation,,,,
1.431199586,-2.127864122,-0.1692437679,-2.520946503,3.303274201,rotation,,,,
1.433652086,-2.116146326,-0.1245026886,-2.531599045,3.301903984,rotation,,,,
1.436144117,-2.086318731,-0.04580633715,-2.549708605,3.29481988,rotation,,,,
1.438557086,-2.054360867,0.0436758101,-2.571013689,3.29126382,rotation,,,,
1.441009586,-2.028927803,0.1406148076,-2.585927486,3.289884727,rotation,,,,
1.443498284,-2.008687735,0.2343579978,-2.591253757,3.28699652,rotation,,,,
1.445990315,-1.999100327,0.314252764,-2.591253757,3.287818875,rotation,,,,
1.448482399,-1.992708802,0.3760380745,-2.573144436,3.276181511,rotation,,,,
1.450987242,-1.985251904,0.4154528081,-2.546512842,3.255542015,rotation,,,,
1.453479534,-1.974599361,0.435692817,-2.512424231,3.225080834,rotation,,,,
1.455971878,-1.962881446,0.4474107325,-2.469813824,3.186386709,rotation,,,,
1.458464274,-1.939445615,0.4559328258,-2.426137924,3.13934217,rotation,,,,
1.460956617,-1.906422496,0.4655202031,-2.383527279,3.087451713,rotation,,,,
1.463448961,-1.863811851,0.4772381186,-2.338786364,3.028443906,rotation,,,,
1.465941305,-1.816940308,0.4846949577,-2.295110464,2.96710858,rotation,,,,
1.468433649,-1.771134019,0.4952144325,-2.253565311,2.908729905,rotation,,,,
1.47090969,-1.721066594,0.4973449707,-2.21201992,2.84648105,rotation,,,,
1.473401617,-1.669933915,0.4962796867,-2.171673059,2.784086329,rotation,,,,
1.475893597,-1.61986649,0.4909533858,-2.130127907,2.720743937,rotation,,,,
1.478385524,-1.568733811,0.4772381186,-2.08219099,2.650320983,rotation,,,,
1.480877451,-1.520797014,0.4527370334,-2.034254074,2.579919382,rotation,,,,
1.48336943,-1.467666984,0.4261054695,-1.983121395,2.503673843,rotation,,,,
1.485861357,-1.413338542,0.3973433375,-1.929858208,2.424821697,rotation,,,,
1.488353336,-1.365401626,0.3664506972,-1.880856156,2.352918952,rotation,,,,
1.49086943,-1.31533432,0.3355580568,-1.830788732,2.279142594,rotation,,,,
1.493361982,-1.267397404,0.3089264631,-1.779656053,2.206560084,rotation,,,,
