"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.986455876E1,-2.893070698E0,-3.208668709E0,-3.346324921E0,5.464732694E0
1.986954329E1,-3.145946026E0,-3.080725670E0,-3.710409403E0,5.758036557E0
1.987452782E1,-3.636653423E0,-2.622030258E0,-3.522310257E0,5.701487555E0
1.987951230E1,-4.059387207E0,-2.318381310E0,-3.329041958E0,5.738992660E0
1.988450058E1,-4.245239258E0,-2.210221291E0,-3.146319389E0,5.727692398E0
1.988948521E1,-4.446757317E0,-1.921820641E0,-2.336698532E0,5.378401736E0
1.989446990E1,-4.328173161E0,-1.329207420E0,-1.594825029E0,4.800348128E0
1.989945459E1,-3.693254948E0,-7.008771896E-1,-6.068508029E-1,3.807837817E0
1.990443574E1,-2.362378597E0,-4.627504349E-1,-8.398872614E-2,2.408739236E0
1.990942027E1,-1.041310549E0,-1.143541336E-1,4.773386717E-1,1.151197956E0
1.991440475E1,-2.498302460E-1,3.466720581E-1,9.915838242E-1,1.079738463E0
1.991938928E1,-1.215937138E-1,3.461294174E-1,1.442615867E0,1.488533219E0
1.992436605E1,-2.573096752E-1,-9.178256989E-2,2.173704386E0,2.190804205E0
1.992935016E1,-1.412672400E-1,-7.850666046E-1,2.479816198E0,2.604951897E0
1.993433433E1,2.533007860E-1,-1.769555092E0,1.868637443E0,2.585979970E0
1.993931844E1,6.666158438E-1,-2.669288635E0,2.226018190E0,3.539016175E0
1.994431954E1,4.803760946E-1,-2.893744469E0,1.748208642E0,3.414784283E0
1.994930449E1,2.798561454E-1,-2.898159981E0,9.195185900E-1,3.053385854E0
1.995428948E1,3.714653254E-1,-3.548274994E0,9.933648109E-1,3.703378939E0
1.995927443E1,1.059535980E0,-4.324321747E0,8.177511096E-1,4.526708732E0
1.996427459E1,9.561249018E-1,-4.288821220E0,-5.431311131E-1,4.427544883E0
1.996926032E1,1.736150980E0,-5.045418739E0,-1.812856317E0,5.635327719E0
1.997424605E1,3.720541000E0,-8.601947784E0,-2.799125671E0,9.781157168E0
1.997923183E1,3.081631184E0,-1.022614002E1,-5.688184261E0,1.210065414E1
1.998419079E1,1.116968155E0,-6.711031914E0,-5.716586113E0,8.886221019E0
1.998917521E1,9.106131196E-1,-5.593354225E0,-6.546609402E-1,5.704683049E0
1.999415959E1,1.458195925E0,-5.752984047E0,2.913811684E0,6.611615485E0
1.999914396E1,2.410335064E0,-3.985747337E0,1.448599696E0,4.877944038E0
2.000412881E1,2.460998535E0,-1.136867523E0,-1.902999878E0,3.312157921E0
2.000911324E1,2.205706835E0,5.674848557E-1,-2.150924444E0,3.132675800E0
2.001409761E1,1.602213621E0,3.834133148E-1,-2.247183323E0,2.786382448E0
2.001908209E1,3.147893846E-1,-2.179431915E-2,-3.003864288E0,3.020392029E0
2.002407928E1,-6.864317060E-1,3.646945953E-2,-3.706457138E0,3.769660863E0
2.002906438E1,-7.237272263E-1,3.185920715E-1,-3.915504456E0,3.994553435E0
2.003404943E1,-4.229132235E-1,-2.477436066E-1,-3.624033928E-2,4.914731441E-1
2.003903454E1,-2.245554924E-1,2.719879150E-2,1.607048631E0,1.622889474E0
2.004402001E1,-1.682607830E-1,2.183914185E-4,-7.404899597E-1,7.593662616E-1
2.004900506E1,-1.054511517E-1,-1.989165306E0,1.967384577E0,2.799732243E0
2.005399016E1,-8.015123010E-2,-2.500617981E0,6.248101234E0,6.730399954E0
2.005897521E1,3.761094809E-1,-6.503877640E-1,-3.436782360E-1,8.261823740E-1
2.006395287E1,5.740082860E-1,-1.716451645E0,-3.447310209E0,3.893538165E0
2.006893761E1,9.154636860E-1,-4.118743896E0,-1.068074346E0,4.352345098E0
2.007392230E1,1.452801943E0,-4.863513947E0,-1.277526021E0,5.234164129E0
2.007890704E1,1.449609041E0,-5.256885529E0,-2.419792652E0,5.965870290E0
2.008388824E1,8.346483111E-1,-6.142301559E0,-4.870949745E0,7.883568841E0
2.008887271E1,2.509690285E0,-6.730862617E0,-7.407228947E0,1.031843484E1
2.009385730E1,4.791315556E0,-5.765595436E0,-8.750698090E0,1.152273893E1
2.009884183E1,5.220095158E0,-4.911224365E0,-6.821901798E0,9.894840189E0
2.010382745E1,5.931597233E0,-3.664887428E0,-6.186738968E0,9.321533385E0
2.010881204E1,4.360530853E0,-1.876491547E0,-7.582289696E0,8.945756920E0
2.011379662E1,5.606917381E0,-1.982603073E-1,-8.715955734E0,1.036555421E1
2.011878120E1,7.006408215E0,1.238034248E0,-9.378761292E0,1.177215563E1
2.012377162E1,1.129636383E1,9.447603226E-1,-1.199627113E1,1.650487591E1
2.012875652E1,1.651479149E1,4.970340729E-1,-1.479123878E1,2.217580045E1
2.013374136E1,1.554550648E1,5.457668304E-1,-8.541766167E0,1.774605315E1
2.013872626E1,1.479063416E1,-1.459957123E0,2.934598923E-2,1.486254335E1
2.014369917E1,1.436371422E1,-2.629103661E0,3.152098179E0,1.493868117E1
2.014868339E1,1.253628349E1,-3.248500824E0,4.615818977E0,1.374834340E1
2.015366766E1,1.049812508E1,-3.822718620E0,5.763015270E0,1.257124309E1
2.015865193E1,8.879108429E0,-4.171776772E0,6.761942387E0,1.191495500E1
2.016365183E1,7.692451954E0,-4.303517342E0,6.995786667E0,1.125322663E1
2.016863688E1,6.531241417E0,-4.115524292E0,6.355226040E0,9.999177599E0
2.017362193E1,5.325093746E0,-3.568231583E0,5.305568218E0,8.320934692E0
2.017860699E1,4.071624756E0,-2.810307503E0,4.346093655E0,6.585171711E0
2.018358152E1,2.878629446E0,-2.173807144E0,3.834027767E0,5.264191667E0
2.018856605E1,1.784055471E0,-1.660803318E0,3.694201469E0,4.425861056E0
2.019355058E1,5.341506004E-1,-1.093263149E0,3.233283043E0,3.454657785E0
2.019853511E1,-7.570230961E-1,-6.842536926E-1,2.491396427E0,2.692274734E0
2.020352542E1,-2.050556660E0,-4.615244865E-1,1.722310543E0,2.717377610E0
2.020851021E1,-3.274314880E0,-2.441449165E-1,7.399706841E-1,3.365754193E0
2.021349506E1,-4.516998291E0,-1.603198051E-1,-2.401261330E-1,4.526216583E0
2.021847990E1,-5.477460861E0,1.525721550E-1,-1.050339699E0,5.579343082E0
2.022346198E1,-6.409159660E0,2.796297073E-1,-1.963683605E0,6.709066524E0
2.022844672E1,-7.213688374E0,2.797703743E-1,-2.844254971E0,7.759211155E0
2.023343136E1,-7.932248592E0,5.305233002E-1,-2.810006618E0,8.431972480E0
2.023841605E1,-8.366049767E0,9.818921089E-1,-2.832752705E0,8.887034865E0
2.024341146E1,-8.406784058E0,1.393500805E0,-3.493115425E0,9.209653525E0
2.024839667E1,-8.201725006E0,1.550792694E0,-4.048641205E0,9.277108745E0
2.025338188E1,-7.900067329E0,1.749232054E0,-4.154508114E0,9.095648094E0
2.025836709E1,-7.471588135E0,2.124936819E0,-4.237538815E0,8.848543436E0
2.026334162E1,-7.073381424E0,2.937817097E0,-4.138352871E0,8.705714132E0
2.026832636E1,-6.774503231E0,3.794912338E0,-3.997571468E0,8.733603571E0
2.027331100E1,-6.521646976E0,4.044072628E0,-3.962075233E0,8.636228509E0
2.027829568E1,-6.174767494E0,3.798768997E0,-4.102011204E0,8.329759625E0
2.028328870E1,-5.798436642E0,3.506807804E0,-4.482416630E0,8.124753984E0
2.028827386E1,-5.509295464E0,3.336370230E0,-5.038130283E0,8.177191423E0
2.029325896E1,-5.381083012E0,3.061856985E0,-5.589464188E0,8.341051042E0
2.029824402E1,-5.285455704E0,2.675566912E0,-6.104975700E0,8.506787208E0
2.030322834E1,-5.066410542E0,2.198541164E0,-6.462582588E0,8.501004219E0
2.030821344E1,-4.780567646E0,1.771737099E0,-6.641017914E0,8.372335295E0
2.031319850E1,-4.426451206E0,1.406982422E0,-6.755574226E0,8.198222548E0
2.031818355E1,-4.058324337E0,1.049435973E0,-6.859230042E0,8.038678315E0
2.032316141E1,-3.692569733E0,7.764986753E-1,-6.885191917E0,7.851362249E0
2.032814610E1,-3.250676632E0,6.746739149E-1,-6.771755219E0,7.541800329E0
2.033313084E1,-2.829423904E0,5.842121840E-1,-6.411885738E0,7.032725093E0
2.033811553E1,-2.430744171E0,4.689103365E-1,-6.038600922E0,6.526338577E0
2.034310594E1,-2.092144966E0,4.575079679E-1,-5.784111023E0,6.167846012E0
2.034809094E1,-1.909753442E0,5.856420994E-1,-5.423879623E0,5.780017738E0
2.035307589E1,-1.896027088E0,7.252714634E-1,-4.951465130E0,5.351443202E0
2.035806089E1,-1.980123401E0,7.887387276E-1,-4.592465401E0,5.062976982E0
2.036302771E1,-2.155937195E0,7.271157503E-1,-4.399903774E0,4.953374176E0
2.036801178E1,-2.299782753E0,6.442133188E-1,-4.338222027E0,4.952189603E0
2.037299584E1,-2.344991684E0,5.419973135E-1,-4.292659760E0,4.921348890E0
2.037797990E1,-2.332888126E0,4.559693336E-1,-3.988405228E0,4.643021786E0
2.038297558E1,-2.263982296E0,3.441797495E-1,-4.198456287E0,4.782375010E0
2.038796027E1,-2.161599874E0,5.681061745E-2,-4.304673195E0,4.817255731E0
2.039294485E1,-2.146767616E0,-3.101395369E-1,-4.421836853E0,4.925184147E0
2.039792954E1,-2.149241924E0,1.807804108E-1,-4.473339558E0,4.966154368E0
2.040291381E1,-2.114926338E0,5.359733701E-1,-4.277381420E0,4.801684359E0
2.040789839E1,-2.135286808E0,3.530137539E-1,-4.056877136E0,4.598077920E0
2.041288303E1,-1.962326884E0,1.576775312E-1,-4.079916954E0,4.530045403E0
2.041786766E1,-1.628494143E0,2.062917948E-1,-4.259866238E0,4.565195488E0
2.042286074E1,-1.306903124E0,2.393354774E-1,-4.239833832E0,4.443137199E0
2.042784579E1,-1.111983299E0,1.742541194E-1,-4.017523766E0,4.172213868E0
2.043283084E1,-1.028379202E0,1.380656362E-1,-3.741677761E0,3.882882740E0
2.043781594E1,-9.937405586E-1,1.763303280E-1,-3.489239693E0,3.632272886E0
2.044279636E1,-9.773399830E-1,2.175815701E-1,-3.291688919E0,3.440603308E0
2.044778120E1,-1.031962037E0,1.780449748E-1,-3.166148186E0,3.334837326E0
2.045276600E1,-1.133762717E0,-1.068932414E-1,-3.160774231E0,3.359663347E0
2.045775079E1,-1.162217259E0,-5.983223319E-1,-3.340235233E0,3.586908137E0
2.046274198E1,-1.179562926E0,-1.053529739E0,-3.673185349E0,3.999197946E0
2.046772709E1,-1.172728300E0,-1.403851390E0,-4.140045643E0,4.526153810E0
2.047271224E1,-9.575403929E-1,-1.626065731E0,-4.455639839E0,4.838770478E0
2.047769740E1,5.865857124E0,-4.770938873E0,9.013290405E-1,7.614626161E0
2.048267032E1,2.008295631E1,-1.071929550E1,9.446298599E0,2.464672367E1
2.048765485E1,1.682158279E1,-6.967794895E0,1.788026810E0,1.829515929E1
2.049263938E1,7.293542862E0,-3.237509727E0,-1.826844215E0,8.186244347E0
2.049762391E1,4.214674950E0,-3.201318741E0,-7.213783264E-2,5.293121053E0
2.050261818E1,1.661135912E0,-3.525063992E0,2.193178177E0,4.471630483E0
2.050760318E1,-3.894901514E0,-3.153289795E0,3.127225876E0,5.907032759E0
2.051258818E1,-9.093843460E0,-2.181240559E0,2.380980492E0,9.650122660E0
2.051757324E1,-1.034187412E1,-1.206478119E0,1.624300957E0,1.053794588E1
2.052255089E1,-8.012641907E0,-5.597053170E-1,1.221135139E0,8.124461299E0
2.052753553E1,-4.727598190E0,-4.170453846E-1,1.397898674E0,4.947548100E0
2.053252021E1,-2.085320950E0,-3.347375691E-1,1.741570473E0,2.737458751E0
2.053750485E1,-5.364105701E-1,-4.878756404E-2,1.599842072E0,1.688079139E0
2.054249412E1,-1.832044125E-1,2.528997064E-1,1.100438118E0,1.143890803E0
2.054747896E1,-7.717431784E-1,4.847533703E-1,9.306678772E-1,1.302580539E0
2.055246386E1,-1.734280705E0,5.127152205E-1,1.089120865E0,2.111111253E0
2.055744876E1,-2.517797470E0,3.291330040E-1,9.155044556E-1,2.699218599E0
2.056242725E1,-2.813038588E0,-9.369138628E-2,-8.352661133E-2,2.815837507E0
2.056741178E1,-2.273344755E0,-8.659357429E-1,-2.818563461E0,3.723203066E0
2.057239631E1,-1.234308243E0,-1.804735422E0,-7.292557716E0,7.613276879E0
2.057738089E1,-4.148690104E-1,-1.692384243E0,-9.333854675E0,9.495110522E0
2.058235912E1,1.046434641E-1,-1.133583069E0,-8.143959999E0,8.223140841E0
2.058734339E1,4.555475116E-1,-7.408154011E-1,-7.629804611E0,7.679208905E0
2.059232761E1,9.905722141E-1,-5.911402702E-1,-7.387061596E0,7.476587400E0
2.059731188E1,1.516337872E0,-4.802002907E-1,-6.722350597E0,6.907957036E0
2.060231266E1,2.436326981E0,-8.915379047E-1,-5.423434734E0,6.012002438E0
2.060729777E1,4.050925732E0,-1.790595889E0,2.173756599E0,4.933705572E0
2.061228282E1,5.586268902E0,-2.767217398E0,1.475213337E1,1.601528430E1
2.061726787E1,6.166585922E0,-2.478199959E0,3.541426659E0,7.530601553E0
2.062225079E1,2.497165442E0,-1.668315887E0,-1.568703651E0,3.388206648E0
2.062723574E1,4.517105818E-1,-1.503851891E0,3.553939819E0,3.885370149E0
2.063222068E1,4.840350747E-1,-1.599302530E0,4.811900139E0,5.093764962E0
2.063720563E1,3.290902376E-1,-1.763533592E0,3.477939606E0,3.913363645E0
2.064219376E1,-4.270863533E-2,-1.870190263E0,2.915697098E0,3.464206289E0
2.064717891E1,-2.430551350E-1,-1.742022157E0,2.258768082E0,2.862822076E0
2.065216402E1,-2.579432130E-1,-1.714905262E0,1.543158531E0,2.321373087E0
2.065714912E1,-9.493586421E-2,-1.799356818E0,1.165915489E0,2.146172571E0
2.066212844E1,5.866402388E-2,-1.779394627E0,1.308371544E0,2.209416847E0
2.066711329E1,-8.811978996E-2,-1.537723660E0,1.749906540E0,2.331208282E0
2.067209813E1,-5.104871988E-1,-1.108053684E0,2.026317596E0,2.365236383E0
2.067708292E1,-9.399509430E-1,-6.143456697E-1,2.238380432E0,2.504251452E0
2.068206600E1,-1.005542397E0,-2.618572116E-1,2.443789482E0,2.655520993E0
2.068705074E1,-7.377138734E-1,-1.032879949E-1,2.492206573E0,2.601150471E0
2.069203547E1,-3.874346614E-1,-5.371436477E-3,2.300472260E0,2.332875283E0
2.069702021E1,-6.722012162E-2,4.977354780E-2,1.864372253E0,1.866247532E0
2.070201032E1,1.524211764E-1,9.027890116E-2,1.330210686E0,1.341954904E0
2.070699527E1,2.564505339E-1,8.260847628E-2,5.330610275E-1,5.972814209E-1
2.071198027E1,1.979969144E-1,-3.689283133E-2,-5.149765015E-1,5.529599047E-1
2.071696532E1,1.865034699E-1,-1.921223700E-1,-1.546170235E0,1.569183528E0
2.072194745E1,2.739521265E-1,-2.903176546E-1,-2.302946091E0,2.337283638E0
2.072693235E1,4.866930246E-1,-3.396259248E-1,-2.449138165E0,2.520018575E0
2.073191719E1,7.151315212E-1,-2.724610865E-1,-2.146194458E0,2.278551906E0
2.073690204E1,8.670732975E-1,-1.152043939E-1,-1.545517921E0,1.775869872E0
2.074189511E1,8.792651892E-1,4.449204504E-1,-1.041815758E0,1.434029830E0
2.074688037E1,8.146256208E-1,8.030340672E-1,-8.736743927E-1,1.439369848E0
2.075186568E1,8.946604729E-1,8.290834427E-1,-7.461805344E-1,1.429888844E0
2.075685094E1,1.024615049E0,6.820231676E-1,-8.623971939E-1,1.502904029E0
2.076182464E1,1.148070574E0,4.847812951E-1,-1.076370239E0,1.646709397E0
2.076680933E1,1.242619395E0,3.147203922E-1,-1.350039482E0,1.861654772E0
2.077179402E1,1.231386542E0,1.654062569E-1,-1.585731506E0,2.014501540E0
2.077677870E1,1.132032037E0,3.709852695E-2,-1.623515129E0,1.979564146E0
2.078176105E1,8.872573376E-1,-8.282536268E-2,-1.439782143E0,1.693238980E0
2.078674558E1,4.981515408E-1,-1.430053860E-1,-1.218673706E0,1.324300230E0
2.079173016E1,3.487396240E-2,-8.278241754E-2,-9.431457520E-1,9.474138649E-1
2.079671475E1,-4.372121096E-1,1.991535127E-1,-6.200838089E-1,7.844236613E-1
2.080169313E1,-6.770764589E-1,4.266471267E-1,-3.905029297E-1,8.904789947E-1
2.080667735E1,-6.751747131E-1,5.867519379E-1,3.024864197E-2,8.950160391E-1
2.081166162E1,-6.803656816E-1,7.546243072E-1,4.195594788E-1,1.099265874E0
2.081664594E1,-6.752916574E-1,8.284158111E-1,4.449892044E-1,1.157716274E0
2.082164146E1,-6.040128469E-1,8.177323341E-1,1.402511597E-1,1.026249520E0
2.082662626E1,-5.513609648E-1,7.923682928E-1,-3.415222168E-1,1.023955004E0
2.083161110E1,-4.304757118E-1,8.059331775E-1,-8.209877014E-1,1.228355987E0
2.083659594E1,-1.712296009E-1,8.280143738E-1,-1.186001778E0,1.456546462E0
2.084156172E1,5.003118515E-2,8.519839644E-1,-1.520613670E0,1.743744743E0
2.084654558E1,2.362389565E-1,8.062957525E-1,-1.753269672E0,1.944190379E0
2.085152943E1,4.647877216E-1,6.647253633E-1,-1.783871174E0,1.959613176E0
2.085651329E1,6.836366653E-1,4.847558737E-1,-1.698900223E0,1.894362509E0
2.086151667E1,7.687158585E-1,2.853718996E-1,-1.486592293E0,1.697739037E0
2.086650152E1,8.032460213E-1,1.070093811E-1,-1.182797432E0,1.433759026E0
2.087148636E1,6.948385239E-1,3.080303967E-2,-7.107248306E-1,9.944240476E-1
2.087647115E1,3.837201595E-1,2.232173085E-2,-2.086572647E-1,4.373525747E-1
2.088146370E1,5.417895317E-2,5.694428086E-2,7.764148712E-2,1.104817207E-1
2.088644891E1,-3.225257397E-1,1.608947217E-1,2.446165085E-1,4.355998169E-1
2.089143412E1,-6.485096216E-1,2.861795127E-1,2.738208771E-1,7.598955952E-1
2.089641933E1,-8.490951061E-1,4.761553407E-1,1.729345322E-1,9.887329064E-1
2.090140172E1,-9.537253380E-1,7.101395130E-1,-7.591247559E-3,1.189095360E0
2.090638683E1,-8.760402203E-1,1.123080015E0,-2.080030441E-1,1.439451442E0
2.091137188E1,-7.398267984E-1,1.359587312E0,-4.667329788E-1,1.616682103E0
2.091635698E1,-5.478931665E-1,1.107315302E0,-7.435007095E-1,1.441917961E0
2.092133990E1,-2.109344006E-1,8.881323338E-1,-8.978815079E-1,1.280415388E0
2.092632485E1,8.478736877E-2,5.936634541E-1,-1.019069672E0,1.182424708E0
2.093130980E1,3.581135273E-1,2.786006033E-1,-8.588447571E-1,9.713279114E-1
2.093629480E1,6.469075680E-1,1.289017797E-1,-6.015796661E-1,8.927503374E-1
2.094127365E1,8.858652115E-1,3.600677848E-2,-4.887285233E-1,1.012378008E0
2.094625834E1,1.051811695E0,1.688301265E-1,-5.441246033E-1,1.196195234E0
2.095124303E1,1.129470110E0,5.720037222E-1,-6.530323029E-1,1.424549815E0
2.095622761E1,1.155825615E0,1.682718992E-1,-6.218395233E-1,1.323228127E0
2.096121902E1,1.004399419E0,-2.776678205E-1,-4.745559692E-1,1.145041911E0
2.096620402E1,7.043172121E-1,-4.463087320E-1,-2.782030106E-1,8.790057649E-1
2.097118902E1,6.049176455E-1,-3.720549047E-1,-6.137771606E-1,9.386546824E-1
2.097617396E1,5.068672895E-1,-2.005565166E-1,-1.171922684E0,1.292493769E0
2.098116183E1,2.371017933E-1,-7.920375466E-2,-1.239527702E0,1.264483855E0
2.098614693E1,-5.555558205E-2,-1.268028319E-1,-8.889131546E-1,8.996287997E-1
2.099113209E1,1.369807720E-1,-1.770268977E-1,-1.158514023E0,1.179939403E0
2.099611724E1,4.211235046E-1,-2.152687311E-1,-1.820284367E0,1.880723480E0
2.100109912E1,4.807257652E-1,-1.645416021E-1,-1.749912262E0,1.822186633E0
2.100608412E1,4.597371817E-1,8.096516132E-3,-1.007838249E0,1.107773337E0
2.101106907E1,4.128241539E-1,1.718512774E-1,-6.726417542E-1,8.077150320E-1
2.101605407E1,2.676897049E-1,2.480118275E-1,-1.552886963E-1,3.965882296E-1
2.102104089E1,7.472348213E-2,3.221653104E-1,3.720369339E-1,4.977806406E-1
2.102602594E1,-1.527109146E-1,3.244426250E-1,5.769491196E-1,6.793040019E-1
2.103101100E1,-3.630350232E-1,3.546813726E-1,8.900089264E-1,1.024553168E0
2.103599605E1,-5.870082378E-1,4.600589275E-1,1.055121422E0,1.292096785E0
2.104096990E1,-6.862634420E-1,5.061154962E-1,1.105941772E0,1.396501920E0
2.104595438E1,-8.759399056E-1,5.525097847E-1,1.248169899E0,1.621871104E0
2.105093891E1,-1.010546923E0,6.727880836E-1,1.524786949E0,1.949057241E0
2.105592339E1,-1.023965955E0,6.605483890E-1,1.770734787E0,2.149495787E0
2.106091964E1,-9.702596664E-1,5.414399505E-1,1.694520950E0,2.026317421E0
2.106590469E1,-8.999844790E-1,3.774281740E-1,1.332475662E0,1.651640239E0
2.107088980E1,-7.908527255E-1,1.972931623E-1,8.140163422E-1,1.151952790E0
2.107587490E1,-6.723605394E-1,1.594230533E-1,3.041419983E-1,7.549746751E-1
2.108082245E1,-6.378657818E-1,9.449332952E-2,-2.333011627E-1,6.857340428E-1
2.108580563E1,-5.033250451E-1,-8.064639568E-2,-6.981163025E-1,8.644109636E-1
2.109078886E1,-1.753376722E-1,-3.779768944E-2,-1.057256699E0,1.072363600E0
2.109577209E1,6.060302258E-2,1.225158572E-1,-1.378037453E0,1.384799654E0
2.110077329E1,2.767479420E-1,2.401021123E-1,-1.459716797E0,1.504995540E0
2.110575740E1,4.854706526E-1,3.913568854E-1,-1.426981926E0,1.557279481E0
2.111074152E1,7.834768295E-1,4.556680322E-1,-1.401985168E0,1.669440538E0
2.111572568E1,1.170356870E0,3.919050694E-1,-1.298886299E0,1.791767397E0
2.112070876E1,1.456961751E0,2.926718593E-1,-1.036751747E0,1.811973660E0
2.112569282E1,1.538407564E0,1.311474442E-1,-6.157875061E-1,1.662255016E0
2.113067688E1,1.439381003E0,-2.646309137E-2,-6.456565857E-2,1.441071370E0
2.113566094E1,1.195357561E0,-1.380157471E-1,5.718088150E-1,1.332251240E0
2.114067183E1,7.648346424E-1,-2.358355522E-1,1.119234085E0,1.375963435E0
2.114565725E1,2.409089804E-1,-3.640789688E-1,1.599803925E0,1.658301308E0
2.115064266E1,-1.010890007E-1,-4.492002130E-1,1.712646484E0,1.773459274E0
2.115562803E1,-2.855805159E-1,-4.268641472E-1,1.608919144E0,1.688902023E0
2.116069146E1,-4.123535156E-1,-3.347943723E-1,1.549374580E0,1.637890193E0
2.116568079E1,-5.170676708E-1,-2.441100478E-1,1.435849190E0,1.545513373E0
2.117067006E1,-6.002706885E-1,-1.661654115E-1,1.234990120E0,1.383161755E0
2.117565938E1,-6.741257310E-1,4.843831062E-3,8.775854111E-1,1.106627813E0
2.118062120E1,-6.558783650E-1,2.048212290E-1,4.999141693E-1,8.497307469E-1
2.118560912E1,-4.841291904E-1,4.607182145E-1,9.933090210E-2,6.756544785E-1
2.119059704E1,-2.551302910E-1,7.349259853E-1,-3.077468872E-1,8.366097154E-1
2.119558495E1,-9.187459946E-4,8.795681000E-1,-6.641950607E-1,1.102177828E0
2.120056058E1,3.229511976E-1,9.812567234E-1,-9.320974350E-1,1.391390622E0
2.120554792E1,6.411139965E-1,9.754945636E-1,-1.130929947E0,1.625305923E0
2.121053521E1,8.401694298E-1,9.007057548E-1,-1.316040039E0,1.802530696E0
2.121552251E1,1.106096268E0,6.064187884E-1,-1.636033058E0,2.065864678E0
2.122047938E1,1.284435391E0,-1.223776340E-1,-1.550928116E0,2.017455967E0
2.122546516E1,1.162094712E0,-9.634963870E-1,-1.147135735E0,1.895971994E0
2.123045094E1,7.490595579E-1,-1.460127711E0,-7.111749649E-1,1.788528162E0
2.123543672E1,4.006763697E-1,-1.593750596E0,-2.902498245E-1,1.668780236E0
2.124043318E1,2.082102299E-1,-1.477268934E0,-1.016082764E-1,1.495325799E0
2.124541949E1,1.897873878E-1,-1.187515616E0,-4.199695587E-2,1.203318884E0
2.125040584E1,2.420253754E-1,-8.606925011E-1,-7.536602020E-2,8.972446159E-1
2.125539214E1,2.834362984E-1,-5.539081693E-1,-1.848802567E-1,6.491002269E-1
2.126034959E1,2.472072840E-1,-2.904636860E-1,-3.848848343E-1,5.418643094E-1
2.126533443E1,1.578333378E-1,-6.066012383E-2,-5.916633606E-1,6.153507499E-1
2.127031933E1,-3.665554523E-2,1.145927906E-1,-7.168931961E-1,7.269188340E-1
2.127530417E1,-2.184369564E-1,2.525633574E-1,-8.086452484E-1,8.748771863E-1
2.128029271E1,-3.296916485E-1,4.013887644E-1,-7.929382324E-1,9.479243449E-1
2.128527771E1,-4.785875082E-1,4.968631268E-1,-6.818456650E-1,9.699651956E-1
2.129026282E1,-5.484628677E-1,6.373702288E-1,-5.232734680E-1,9.903875242E-1
2.129524787E1,-5.447968245E-1,7.870447636E-1,-3.578643799E-1,1.021914847E0
2.130023152E1,-5.088566542E-1,8.692911863E-1,-2.596836090E-1,1.040210478E0
2.130521652E1,-3.956223726E-1,8.915114403E-1,-1.664562225E-1,9.894530731E-1
2.131020152E1,-1.624032259E-1,8.107072115E-1,-6.140899658E-2,8.290911020E-1
2.131518652E1,4.051566124E-3,6.916315556E-1,-3.782367706E-2,6.926768759E-1
2.132017068E1,1.824052334E-1,4.888458252E-1,-5.968666077E-2,5.251708364E-1
2.132515563E1,3.128848076E-1,2.644329071E-1,-1.197500229E-1,4.268040922E-1
2.133014058E1,3.718212843E-1,4.213583469E-2,-1.892747879E-1,4.193464455E-1
2.133512553E1,3.500665426E-1,-1.904947758E-1,-2.849645615E-1,4.899384095E-1
2.134010219E1,4.056112766E-1,-4.047794938E-1,-4.402685165E-1,7.226363629E-1
2.134508672E1,4.838612080E-1,-6.177223921E-1,-6.264524460E-1,1.004064385E0
2.135007126E1,5.808936357E-1,-7.769961953E-1,-7.981290817E-1,1.256252576E0
2.135505579E1,6.233847141E-1,-8.947348595E-1,-8.597669601E-1,1.388653375E0
2.136007287E1,4.422186613E-1,-8.850579262E-1,-9.980783463E-1,1.405363036E0
2.136505907E1,4.165076017E-1,-8.271894455E-1,-1.083966255E0,1.425729218E0
2.137004521E1,4.055711031E-1,-6.830244660E-1,-1.057786942E0,1.322846762E0
2.137503141E1,2.683147192E-1,-4.741356373E-1,-9.364204407E-1,1.083365420E0
2.138001563E1,6.421303749E-2,-2.411950827E-1,-7.031860352E-1,7.461695398E-1
2.138500172E1,-8.064556122E-2,-2.276825905E-2,-4.991607666E-1,5.061458002E-1
2.138998782E1,-1.930675507E-1,2.072286606E-1,-3.696460724E-1,4.656790909E-1
2.139497386E1,-2.730356455E-1,3.983123302E-1,-2.643003464E-1,5.505050856E-1
2.139995230E1,-2.610700130E-1,5.169279575E-1,-1.734762192E-1,6.045378926E-1
2.140493803E1,-2.414619923E-1,5.466648340E-1,-1.210298538E-1,6.097495879E-1
2.140992370E1,-1.814411879E-1,4.707301855E-1,-1.020183563E-1,5.146994824E-1
2.141490943E1,-8.837020397E-2,3.275973797E-1,-1.307392120E-1,3.636235384E-1
2.141989605E1,7.355189323E-2,1.820912361E-1,-1.832447052E-1,2.685995556E-1
2.142488178E1,2.112849951E-1,3.925383091E-2,-1.854496002E-1,2.838551860E-1
2.142986751E1,3.657543659E-1,-9.169948101E-2,-9.436130524E-2,3.887018227E-1
2.143485324E1,3.601347208E-1,-1.873774529E-1,2.060317993E-2,4.064871683E-1
2.143979527E1,2.733614445E-1,-2.888148427E-1,1.570882797E-1,4.275713044E-1
2.144477912E1,1.672335863E-1,-3.701623678E-1,2.673568726E-1,4.862786734E-1
2.144976297E1,2.878880501E-2,-3.981726170E-1,2.559394836E-1,4.742101301E-1
2.145474688E1,-1.017718315E-1,-3.680553436E-1,1.636819839E-1,4.154684507E-1
