"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.404489323E1,-2.040512562E0,-1.039430976E0,-4.305928707E0,4.877000133E0
1.404739078E1,-2.141712666E0,-1.070323586E0,-4.312320232E0,4.932406259E0
1.404988828E1,-2.241847277E0,-1.091628909E0,-4.327234268E0,4.994245619E0
1.405238589E1,-2.328133583E0,-1.109738350E0,-4.352800369E0,5.059505533E0
1.405488344E1,-2.410158873E0,-1.124518991E0,-4.381429195E0,5.125459057E0
1.405733594E1,-2.490053654E0,-1.137302041E0,-4.416583061E0,5.196155220E0
1.405983224E1,-2.561426401E0,-1.155411601E0,-4.455997944E0,5.267997613E0
1.406232344E1,-2.624143839E0,-1.185238957E0,-4.505000114E0,5.346582862E0
1.406481974E1,-2.677407026E0,-1.222523212E0,-4.559328556E0,5.426835936E0
1.406731604E1,-2.726409197E0,-1.270460010E0,-4.623244286E0,5.515592758E0
1.406981235E1,-2.765823841E0,-1.323723197E0,-4.689290524E0,5.602809138E0
1.407230860E1,-2.800977468E0,-1.388704300E0,-4.759597778E0,5.694536454E0
1.407480490E1,-2.829739809E0,-1.466468573E0,-4.835231781E0,5.791150476E0
1.407730542E1,-2.858501911E0,-1.544232845E0,-4.908601761E0,5.886430115E0
1.407990490E1,-2.878741741E0,-1.623062372E0,-4.979974270E0,5.976757416E0
1.408245490E1,-2.903242826E0,-1.701758623E0,-5.051347256E0,6.069671360E0
1.408497219E1,-2.920287132E0,-1.777392387E0,-5.112067223E0,6.149831861E0
1.408747271E1,-2.934135437E0,-1.851960897E0,-5.172787189E0,6.228694666E0
1.408997318E1,-2.946918726E0,-1.924398780E0,-5.222854614E0,6.298083118E0
1.409247370E1,-2.957571268E0,-1.995771408E0,-5.262269020E0,6.357814606E0
1.409497417E1,-2.963963032E0,-2.055426121E0,-5.299553394E0,6.410547525E0
1.409742667E1,-2.968224049E0,-2.103363037E0,-5.328315735E0,6.451777944E0
1.409987917E1,-2.968224049E0,-2.144908428E0,-5.347490311E0,6.481252872E0
1.410233167E1,-2.967158794E0,-2.187518835E0,-5.362403870E0,6.507276329E0
1.410478417E1,-2.962897778E0,-2.227865696E0,-5.370925903E0,6.526024353E0
1.410727766E1,-2.955440760E0,-2.267280579E0,-5.377317905E0,6.541463075E0
1.410968917E1,-2.952244997E0,-2.308825731E0,-5.375187397E0,6.552790729E0
1.411216782E1,-2.946918726E0,-2.351436377E0,-5.381578922E0,6.570766676E0
1.411466130E1,-2.942657709E0,-2.387655258E0,-5.391166210E0,6.589750005E0
1.411721131E1,-2.939461946E0,-2.420678377E0,-5.395427227E0,6.603843979E0
1.411971016E1,-2.936266184E0,-2.451571226E0,-5.406079769E0,6.622503986E0
1.412236271E1,-2.934135437E0,-2.477137327E0,-5.420993328E0,6.643231801E0
1.412486157E1,-2.937331438E0,-2.496312141E0,-5.437904358E0,6.665605306E0
1.412736042E1,-2.937331438E0,-2.518682718E0,-5.461340427E0,6.693124672E0
1.412985927E1,-2.946918726E0,-2.545314312E0,-5.483710766E0,6.725625524E0
1.413235808E1,-2.953310251E0,-2.568750143E0,-5.507146835E0,6.756418060E0
1.413485469E1,-2.959701777E0,-2.596446991E0,-5.531647682E0,6.789734727E0
1.413727084E1,-2.968224049E0,-2.629470110E0,-5.557214260E0,6.826939094E0
1.413976740E1,-2.974615574E0,-2.663558483E0,-5.583845615E0,6.864562146E0
1.414226396E1,-2.979941845E0,-2.699777603E0,-5.609412193E0,6.901764822E0
1.414476058E1,-2.979941845E0,-2.734931231E0,-5.628586769E0,6.931153674E0
1.414725719E1,-2.977811337E0,-2.765690804E0,-5.650957108E0,6.960583467E0
1.414975375E1,-2.973550320E0,-2.788061380E0,-5.672262669E0,6.984973267E0
1.415225037E1,-2.969289303E0,-2.805105448E0,-5.690371990E0,7.004686212E0
1.415474156E1,-2.963963032E0,-2.814692974E0,-5.707416058E0,7.020126170E0
1.415715537E1,-2.955440760E0,-2.818953991E0,-5.722330093E0,7.030376475E0
1.415960787E1,-2.945853472E0,-2.818953991E0,-5.734047890E0,7.035897916E0
1.416206037E1,-2.937331438E0,-2.820019245E0,-5.743635178E0,7.040580201E0
1.416451287E1,-2.922417641E0,-2.821084499E0,-5.753222466E0,7.042628157E0
1.416699162E1,-2.910699844E0,-2.814692974E0,-5.766005993E0,7.045672092E0
1.416948282E1,-2.892590284E0,-2.805105448E0,-5.773462772E0,7.040494834E0
1.417197396E1,-2.876611233E0,-2.795518160E0,-5.781984806E0,7.037127416E0
1.417442646E1,-2.858501911E0,-2.780604362E0,-5.791572094E0,7.031721064E0
1.417687896E1,-2.834000826E0,-2.764625549E0,-5.804355145E0,7.026041115E0
1.417933146E1,-2.808434486E0,-2.750777006E0,-5.811811924E0,7.016497434E0
1.418178396E1,-2.787129164E0,-2.735996485E0,-5.817138195E0,7.006629897E0
1.418423646E1,-2.762628078E0,-2.726409197E0,-5.821399689E0,6.996721757E0
1.418668896E1,-2.737061739E0,-2.720017433E0,-5.830986977E0,6.992167827E0
1.418916209E1,-2.711495399E0,-2.709364891E0,-5.833117485E0,6.979837033E0
1.419164756E1,-2.685929060E0,-2.708299637E0,-5.840574265E0,6.975773045E0
1.419419756E1,-2.660362720E0,-2.707234383E0,-5.841639519E0,6.966448168E0
1.419668969E1,-2.630535364E0,-2.708299637E0,-5.842704773E0,6.956421658E0
1.419929756E1,-2.596446991E0,-2.709364891E0,-5.841639519E0,6.943122306E0
1.420184756E1,-2.559295893E0,-2.708299637E0,-5.839509010E0,6.927102415E0
1.420437104E1,-2.517750502E0,-2.705103874E0,-5.841639519E0,6.912409625E0
1.420686323E1,-2.474074841E0,-2.694451332E0,-5.838443756E0,6.889741635E0
1.420935537E1,-2.426137924E0,-2.672080755E0,-5.834182739E0,6.860309689E0
1.421184750E1,-2.376070499E0,-2.648644924E0,-5.823530197E0,6.824553825E0
1.421433922E1,-2.321742058E0,-2.613491297E0,-5.811811924E0,6.782181123E0
1.421681313E1,-2.269544125E0,-2.573011160E0,-5.797963619E0,6.737031920E0
1.421930485E1,-2.216280937E0,-2.538922787E0,-5.777723789E0,6.688805745E0
1.422179651E1,-2.159821987E0,-2.513356447E0,-5.753222466E0,6.639379518E0
1.422428823E1,-2.103363037E0,-2.488855362E0,-5.725525856E0,6.587881557E0
1.422677990E1,-2.046904087E0,-2.467550039E0,-5.692502499E0,6.533238419E0
1.422927162E1,-1.993774056E0,-2.454766989E0,-5.656283855E0,6.480321212E0
1.423176334E1,-1.938380361E0,-2.436657429E0,-5.621129990E0,6.425863382E0
1.423425500E1,-1.880856156E0,-2.408960581E0,-5.578519344E0,6.360863859E0
1.423670750E1,-1.822266579E0,-2.378067970E0,-5.536973953E0,6.295549485E0
1.423916000E1,-1.756220222E0,-2.334392071E0,-5.490102291E0,6.218916222E0
1.424161250E1,-1.690173984E0,-2.281128883E0,-5.446426868E0,6.141970589E0
1.424409995E1,-1.619866490E0,-2.225735188E0,-5.397557735E0,6.059001079E0
1.424651318E1,-1.550624371E0,-2.168344259E0,-5.349620819E0,5.977005577E0
1.424900063E1,-1.480450153E0,-2.115081072E0,-5.300618649E0,5.895918813E0
1.425148802E1,-1.416534305E0,-2.067144156E0,-5.246290207E0,5.814053262E0
1.425397547E1,-1.348357439E0,-2.025598764E0,-5.190896511E0,5.732933344E0
1.425658802E1,-1.280180573E0,-1.986184001E0,-5.137633324E0,5.655003568E0
1.425913802E1,-1.214134216E0,-1.953160882E0,-5.082239628E0,5.578361674E0
1.426168802E1,-1.149153113E0,-1.929725051E0,-5.031106949E0,5.509666848E0
1.426423802E1,-1.085237384E0,-1.908419847E0,-4.983170033E0,5.445345725E0
1.426678802E1,-1.018125772E0,-1.893506169E0,-4.939494133E0,5.387072302E0
1.426927547E1,-9.543430805E-1,-1.886049271E0,-4.893688202E0,5.330678830E0
1.427188802E1,-8.861662149E-1,-1.880723000E0,-4.854406357E0,5.280877828E0
1.427434052E1,-8.222503662E-1,-1.884984016E0,-4.821383476E0,5.241659950E0
1.427679302E1,-7.604650855E-1,-1.890310287E0,-4.789425373E0,5.204822334E0
1.427924552E1,-6.976145506E-1,-1.905223966E0,-4.765989304E0,5.179884020E0
1.428169802E1,-6.400902867E-1,-1.919072509E0,-4.737227440E0,5.151104608E0
1.428415052E1,-5.815007687E-1,-1.933986187E0,-4.714857101E0,5.129163987E0
1.428660302E1,-5.250418186E-1,-1.940377712E0,-4.690355778E0,5.102957172E0
1.428909125E1,-4.707133770E-1,-1.939312458E0,-4.660528660E0,5.069815705E0
1.429150802E1,-4.165180922E-1,-1.929725051E0,-4.633896828E0,5.036896455E0
1.429405802E1,-3.621896505E-1,-1.914811373E0,-4.600873470E0,4.996570887E0
1.429660802E1,-3.067959249E-1,-1.899897695E0,-4.567850590E0,4.956712015E0
1.429910469E1,-2.503369451E-1,-1.887114525E0,-4.528435707E0,4.912290685E0
1.430166802E1,-1.992042959E-1,-1.872200847E0,-4.482629299E0,4.861973241E0
1.430416469E1,-1.523326933E-1,-1.862613440E0,-4.436822891E0,4.814346419E0
1.430666141E1,-1.022653133E-1,-1.859417677E0,-4.375037670E0,4.754876119E0
1.430915808E1,-5.645897239E-2,-1.862613440E0,-4.308059216E0,4.693814083E0
1.431165474E1,-1.491369121E-2,-1.867939830E0,-4.242012978E0,4.635093929E0
1.431410724E1,2.769685537E-2,-1.870070338E0,-4.169575214E0,4.569823591E0
1.431655974E1,6.391581893E-2,-1.876461864E0,-4.090745449E0,4.501043511E0
1.431903969E1,9.480846673E-2,-1.875396609E0,-4.012981415E0,4.430589230E0
1.432153391E1,1.202416345E-1,-1.871135592E0,-3.926694870E0,4.351383580E0
1.432402813E1,1.458079666E-1,-1.857287169E0,-3.838278055E0,4.266515442E0
1.432652229E1,1.671132296E-1,-1.827459812E0,-3.743602753E0,4.169184305E0
1.432901651E1,1.820269227E-1,-1.790175557E0,-3.647728920E0,4.067405635E0
1.433151068E1,1.958753467E-1,-1.746499777E0,-3.548659563E0,3.960001681E0
1.433396318E1,2.086585164E-1,-1.693236589E0,-3.445328951E0,3.844591019E0
1.433641568E1,2.139848322E-1,-1.634780169E0,-3.340933084E0,3.725604593E0
1.433886818E1,2.150501013E-1,-1.593234897E0,-3.233474731E0,3.611094408E0
1.434132068E1,2.107890397E-1,-1.554885387E0,-3.130144119E0,3.501414399E0
1.434377318E1,2.033322006E-1,-1.509079099E0,-3.027878761E0,3.389205438E0
1.434622568E1,1.926795542E-1,-1.461142182E0,-2.924548149E0,3.274911260E0
1.434870485E1,1.820269227E-1,-1.428119063E0,-2.825478554E0,3.171117613E0
1.435119318E1,1.713742912E-1,-1.395095944E0,-2.725476980E0,3.066575714E0
1.435380485E1,1.596563905E-1,-1.346093774E0,-2.626407623E0,2.955583803E0
1.435635485E1,1.500690132E-1,-1.291765332E0,-2.532664299E0,2.847027719E0
1.435890485E1,1.436774284E-1,-1.237436891E0,-2.439986467E0,2.739603479E0
1.436145485E1,1.404816359E-1,-1.179912686E0,-2.349438906E0,2.632829696E0
1.436400485E1,1.383511126E-1,-1.126649499E0,-2.258891582E0,2.528056824E0
1.436655485E1,1.383511126E-1,-1.079910994E0,-2.172738314E0,2.430255247E0
1.436909584E1,1.404816359E-1,-1.036235213E0,-2.086452007E0,2.333838145E0
1.437159188E1,1.447426975E-1,-9.957551956E-1,-2.005491972E0,2.243764004E0
1.437418703E1,1.500690132E-1,-9.616667628E-1,-1.925597191E0,2.157602422E0
1.437668313E1,1.532648057E-1,-9.307740927E-1,-1.852094054E0,2.078480911E0
1.437917922E1,1.585911214E-1,-9.073383212E-1,-1.784982443E0,2.008625474E0
1.438167526E1,1.660479754E-1,-8.870983124E-1,-1.717870831E0,1.940514246E0
1.438417130E1,1.724395454E-1,-8.753803968E-1,-1.658349156E0,1.883121919E0
1.438666735E1,1.798963994E-1,-8.711193204E-1,-1.612542868E0,1.841604215E0
1.438916339E1,1.894837767E-1,-8.700540662E-1,-1.569932342E0,1.804878316E0
1.439165943E1,2.001364082E-1,-8.721846342E-1,-1.533713341E0,1.775679371E0
1.439411193E1,2.118543088E-1,-8.743151426E-1,-1.500690103E0,1.749679971E0
1.439656443E1,2.225069404E-1,-8.732498884E-1,-1.472993255E0,1.726784247E0
1.439906047E1,2.342248410E-1,-8.775109053E-1,-1.453818560E0,1.714198083E0
1.440120849E1,2.470080107E-1,-8.817719817E-1,-1.441035390E0,1.707371600E0
1.440370453E1,2.576606572E-1,-8.775109053E-1,-1.432513237E0,1.699561290E0
1.440620058E1,2.704437971E-1,-8.721846342E-1,-1.427186966E0,1.694316535E0
1.440869662E1,2.842922211E-1,-8.636624813E-1,-1.421860695E0,1.687727106E0
1.441119266E1,2.949448824E-1,-8.498140574E-1,-1.416534305E0,1.678018430E0
1.441373672E1,3.002711833E-1,-8.402267098E-1,-1.411208034E0,1.669626252E0
1.441622808E1,3.045322299E-1,-8.391614556E-1,-1.405881643E0,1.665363331E0
1.441871943E1,3.066627681E-1,-8.380961418E-1,-1.402685881E0,1.662520639E0
1.442121084E1,3.024017215E-1,-8.391614556E-1,-1.395229101E0,1.655990035E0
1.442370219E1,2.970753908E-1,-8.359656334E-1,-1.389902711E0,1.648915363E0
1.442619354E1,2.928143442E-1,-8.274435401E-1,-1.385641694E0,1.640245700E0
1.442868495E1,2.842922211E-1,-8.263782859E-1,-1.382445931E0,1.635506005E0
1.443117631E1,2.715090811E-1,-8.231824636E-1,-1.381380677E0,1.630815479E0
1.443367651E1,2.565953732E-1,-8.327698708E-1,-1.379250050E0,1.631464846E0
1.443627631E1,2.342248410E-1,-8.775109053E-1,-1.387772202E0,1.658553090E0
1.443882631E1,1.990711391E-1,-9.797762632E-1,-1.415469050E0,1.732958014E0
1.444137630E1,1.511342824E-1,-1.102281570E0,-1.462340713E0,1.837472882E0
1.444392631E1,8.735162020E-2,-1.147954702E0,-1.514538527E0,1.902434559E0
1.444647631E1,1.491369121E-2,-1.080976248E0,-1.558214426E0,1.896513713E0
1.444897651E1,-6.072002649E-2,-9.829720259E-1,-1.586976528E0,1.867730020E0
1.445153469E1,-1.374190152E-1,-9.201214910E-1,-1.606151223E0,1.856132887E0
1.445398719E1,-2.045306265E-1,-8.966856599E-1,-1.623195529E0,1.865647790E0
1.445643969E1,-2.620548606E-1,-9.158604145E-1,-1.637043953E0,1.894039586E0
1.445889219E1,-3.174485564E-1,-9.648625255E-1,-1.649827123E0,1.937437177E0
1.446134469E1,-3.792338669E-1,-1.039430976E0,-1.672064424E0,2.005002373E0
1.446383657E1,-4.589954615E-1,-1.169260025E0,-1.700826526E0,2.114392752E0
1.446624969E1,-5.793702602E-1,-1.331180096E0,-1.743437052E0,2.268762460E0
1.446870219E1,-7.434208393E-1,-1.463272810E0,-1.802026629E0,2.437445760E0
1.447116016E1,-9.277114868E-1,-1.496295929E0,-1.862746596E0,2.563079201E0
1.447365636E1,-1.098020554E0,-1.404683232E0,-1.920270920E0,2.620348169E0
1.447626016E1,-1.237570047E0,-1.253415823E0,-1.965011954E0,2.638920770E0
1.447881016E1,-1.339835286E0,-1.116129994E0,-1.996969819E0,2.651187133E0
1.448132084E1,-1.405881643E0,-1.035169959E0,-2.019340277E0,2.669422258E0
1.448381703E1,-1.430382729E0,-9.968204498E-1,-2.033188820E0,2.678339511E0
1.448631323E1,-1.421860695E0,-9.904288650E-1,-2.043841362E0,2.679538148E0
1.448880943E1,-1.395229101E0,-1.004277349E0,-2.035319328E0,2.664162534E0
1.449130563E1,-1.377119541E0,-1.039430976E0,-2.014014006E0,2.652004412E0
1.449380183E1,-1.380315304E0,-1.095889926E0,-1.973534107E0,2.645955771E0
1.449625433E1,-1.393098474E0,-1.130910516E0,-1.914944530E0,2.624251227E0
1.449870683E1,-1.404816389E0,-1.108673096E0,-1.843571901E0,2.569323350E0
1.450115933E1,-1.404816389E0,-1.037300467E0,-1.769003391E0,2.485734166E0
1.450365552E1,-1.396294355E0,-9.499488473E-1,-1.712544441E0,2.405171346E0
1.450606433E1,-1.386706948E0,-8.743151426E-1,-1.675260186E0,2.343902690E0
1.450851683E1,-1.386706948E0,-8.359656334E-1,-1.656218648E0,2.316215644E0
1.451096933E1,-1.386706948E0,-8.434224725E-1,-1.643435478E0,2.309804710E0
1.451346500E1,-1.383511186E0,-8.796414733E-1,-1.631717563E0,2.313087661E0
1.451606933E1,-1.378184795E0,-9.286435843E-1,-1.619999647E0,2.320812593E0
1.451861933E1,-1.371793270E0,-9.680583477E-1,-1.606151223E0,2.323505002E0
1.452116933E1,-1.357944846E0,-9.904288650E-1,-1.601890206E0,2.321856106E0
1.452371417E1,-1.346226931E0,-9.957551956E-1,-1.607216477E0,2.320991203E0
1.452620985E1,-1.338770032E0,-9.819067717E-1,-1.626391292E0,2.324133116E0
1.452870558E1,-1.329182744E0,-9.563404322E-1,-1.660479665E0,2.332060571E0
1.453120125E1,-1.314269066E0,-9.201214910E-1,-1.709348679E0,2.344312189E0
1.453369693E1,-1.298290014E0,-8.796414733E-1,-1.782851815E0,2.374423441E0
1.453614943E1,-1.276984811E0,-8.583361506E-1,-1.871268749E0,2.422617982E0
1.453864511E1,-1.240765810E0,-8.594014645E-1,-1.970338225E0,2.481995849E0
1.454060865E1,-1.193894267E0,-8.583361506E-1,-2.074734211E0,2.542960187E0
1.454310438E1,-1.141696334E0,-8.476835489E-1,-2.174868822E0,2.598478846E0
1.454560006E1,-1.085237384E0,-8.263782859E-1,-2.272739887E0,2.650658002E0
1.454809578E1,-1.029843569E0,-8.040077090E-1,-2.361156940E0,2.698530761E0
1.455059146E1,-9.733846784E-1,-7.720498443E-1,-2.432529449E0,2.731435194E0
1.455308615E1,-9.202546477E-1,-7.262434959E-1,-2.493249655E0,2.755102915E0
1.455569146E1,-8.776440620E-1,-6.644582152E-1,-2.552904367E0,2.780123114E0
1.455824146E1,-8.574040532E-1,-6.133255363E-1,-2.607232809E0,2.812289609E0
1.456079146E1,-8.680567145E-1,-5.655218363E-1,-2.659430742E0,2.854103936E0
1.456334146E1,-8.893619776E-1,-4.717786312E-1,-2.706302166E0,2.887492202E0
1.456589146E1,-9.159935713E-1,-3.460775316E-1,-2.749845028E0,2.918982966E0
1.456838615E1,-9.490167499E-1,-2.363553643E-1,-2.795651197E0,2.961783629E0
1.457099146E1,-9.851025343E-1,-1.447426975E-1,-2.834000826E0,3.003820589E0
1.457344396E1,-1.028778315E0,-6.165213138E-2,-2.873415470E0,3.052654954E0
1.457589646E1,-1.074584723E0,2.130527236E-2,-2.914960861E0,3.106796270E0
1.457839115E1,-1.122521520E0,9.374319762E-2,-2.954375505E0,3.161831269E0
1.458047459E1,-1.174719453E0,1.491369158E-1,-2.998051405E0,3.223432928E0
1.458296922E1,-1.225852132E0,1.992042959E-1,-3.047053576E0,3.290430260E0
1.458546396E1,-1.279115319E0,2.439453751E-1,-3.100316763E0,3.362678899E0
1.458795865E1,-1.332378507E0,2.876211703E-1,-3.154645205E0,3.436530924E0
1.459045334E1,-1.382445931E0,3.195790946E-1,-3.214299917E0,3.513546856E0
1.459300334E1,-1.434643865E0,3.387538493E-1,-3.276085138E0,3.592449168E0
1.459555334E1,-1.483645916E0,3.494064808E-1,-3.335606813E0,3.667364572E0
1.459804552E1,-1.527188540E0,3.451454341E-1,-3.399522543E0,3.742750823E0
1.460077771E1,-1.566603303E0,3.302317262E-1,-3.462373257E0,3.814620226E0
1.460326990E1,-1.603887558E0,3.067959249E-1,-3.525223732E0,3.885071608E0
1.460576209E1,-1.639041305E0,2.886864543E-1,-3.587008953E0,3.954292541E0
1.460825427E1,-1.666738153E0,2.822948694E-1,-3.655185938E0,4.027169068E0
1.461074646E1,-1.694435000E0,2.854906619E-1,-3.720166922E0,4.097835625E0
1.461323860E1,-1.714674950E0,3.004043400E-1,-3.784082651E0,4.165289241E0
1.461569110E1,-1.732784510E0,3.259706795E-1,-3.851061106E0,4.235501231E0
1.461814360E1,-1.741306543E0,3.515369892E-1,-3.920303345E0,4.304010345E0
1.462059610E1,-1.739176035E0,3.696464896E-1,-3.986349821E0,4.364900538E0
1.462304860E1,-1.728523374E0,3.078611791E-1,-4.053461075E0,4.417365532E0
1.462554078E1,-1.714674950E0,1.661811322E-1,-4.119507790E0,4.465206690E0
1.462795360E1,-1.704022408E0,3.302317113E-2,-4.179162502E0,4.513333814E0
1.463040610E1,-1.698696017E0,-6.271740049E-2,-4.232425690E0,4.561022786E0
1.463295610E1,-1.708283424E0,-1.351553202E-1,-4.284623623E0,4.614596278E0
1.463550610E1,-1.734915018E0,-1.926795542E-1,-4.333625793E0,4.671976889E0
1.463799995E1,-1.770068645E0,-2.352901101E-1,-4.389951229E0,4.739216838E0
1.464078875E1,-1.818005562E0,-2.683132887E-1,-4.440018654E0,4.805299355E0
1.464328261E1,-1.870203495E0,-3.024017215E-1,-4.489020824E0,4.872413763E0
1.464577641E1,-1.924531937E0,-3.439469934E-1,-4.542284012E0,4.945145777E0
1.464827026E1,-1.985251904E0,-4.025365114E-1,-4.598742962E0,5.025106725E0
1.465076406E1,-2.040512562E0,-4.664523304E-1,-4.652006149E0,5.101218531E0
1.465321657E1,-2.096971512E0,-5.346291661E-1,-4.707399845E0,5.180997121E0
1.465566907E1,-2.154495716E0,-6.069339514E-1,-4.769185543E0,5.268334780E0
1.465812156E1,-2.209889412E0,-6.815024018E-1,-4.823513985E0,5.349237693E0
1.466057406E1,-2.263152599E0,-7.539403439E-1,-4.878907681E0,5.430840256E0
1.466302657E1,-2.314285278E0,-8.189214468E-1,-4.936298370E0,5.513038208E0
1.466547907E1,-2.367548466E0,-8.828372359E-1,-4.993822575E0,5.596691096E0
1.466797292E1,-2.418681145E0,-9.414267540E-1,-5.047085762E0,5.675330607E0
1.467038406E1,-2.465552807E0,-9.914941192E-1,-5.097153187E0,5.748302518E0
1.467293407E1,-2.510293722E0,-1.040496230E0,-5.142959595E0,5.816720757E0
1.467548407E1,-2.550773859E0,-1.088433146E0,-5.181309223E0,5.876827312E0
1.467797912E1,-2.587924957E0,-1.139432669E0,-5.220724106E0,5.937307688E0
1.468047032E1,-2.618817568E0,-1.191630483E0,-5.253746986E0,5.989995497E0
1.468296146E1,-2.649710178E0,-1.241697907E0,-5.285705090E0,6.041643486E0
1.468545266E1,-2.672080755E0,-1.289634824E0,-5.312336445E0,6.084742562E0
1.468794386E1,-2.686994314E0,-1.327984333E0,-5.328315735E0,6.113462963E0
1.469043506E1,-2.699777603E0,-1.376986384E0,-5.344294548E0,6.143807844E0
1.469298506E1,-2.707234383E0,-1.431314826E0,-5.356012344E0,6.169655450E0
1.469548245E1,-2.713625908E0,-1.485643268E0,-5.363469124E0,6.191744708E0
1.469808506E1,-2.722148180E0,-1.536775947E0,-5.370925903E0,6.214387828E0
1.470063506E1,-2.727474451E0,-1.581516981E0,-5.380513668E0,6.236203988E0
1.470313245E1,-2.733865976E0,-1.620931745E0,-5.393296719E0,6.260119200E0
1.470566511E1,-2.743453264E0,-1.660346508E0,-5.402884007E0,6.282868925E0
1.470816256E1,-2.754106045E0,-1.699628115E0,-5.416732311E0,6.309898951E0
1.471066000E1,-2.766889095E0,-1.730520844E0,-5.430581093E0,6.335738999E0
1.471311250E1,-2.787129164E0,-1.759282947E0,-5.451753139E0,6.370618318E0
1.471556500E1,-2.804173470E0,-1.785914540E0,-5.477319241E0,6.407332179E0
1.471806240E1,-2.824413300E0,-1.814676642E0,-5.510342598E0,6.452459791E0
1.472029620E1,-2.841457605E0,-1.840242982E0,-5.550822735E0,6.501692748E0
1.472279365E1,-2.856371403E0,-1.862613440E0,-5.595563412E0,6.552748760E0
1.472529104E1,-2.880872250E0,-1.882853508E0,-5.650957108E0,6.616485357E0
1.472778844E1,-2.903242826E0,-1.899897695E0,-5.714873314E0,6.685671780E0
1.473028589E1,-2.928809166E0,-1.916941881E0,-5.783050060E0,6.759900688E0
1.473273839E1,-2.957571268E0,-1.932920933E0,-5.853357315E0,6.837046365E0
1.473519089E1,-2.994855642E0,-1.946769357E0,-5.931121826E0,6.923675134E0
1.473768078E1,-3.033205032E0,-1.955291390E0,-6.009818077E0,7.010093474E0
1.474000063E1,-3.067293406E0,-1.971270323E0,-6.088647366E0,7.096888210E0
1.474249047E1,-3.102447271E0,-1.984053493E0,-6.168542385E0,7.184188367E0
1.474498037E1,-3.137467623E0,-1.997901917E0,-6.246306419E0,7.269914651E0
1.474747021E1,-3.174751997E0,-2.011750460E0,-6.325136185E0,7.357549722E0
1.474996011E1,-3.207775116E0,-2.028794527E0,-6.402900219E0,7.443316441E0
1.475245568E1,-3.242928743E0,-2.050099850E0,-6.481729984E0,7.532086020E0
1.475506011E1,-3.272756338E0,-2.071405172E0,-6.568948269E0,7.625794044E0
1.475761011E1,-3.301518440E0,-2.098036766E0,-6.657365322E0,7.721547469E0
1.476016011E1,-3.331345797E0,-2.131059885E0,-6.743651390E0,7.817679651E0
1.476266198E1,-3.365434170E0,-2.171540022E0,-6.833133698E0,7.920445022E0
1.476515756E1,-3.402718306E0,-2.208691120E0,-6.923681259E0,8.024597841E0
1.476765313E1,-3.449589968E0,-2.249171019E0,-7.014228344E0,8.133747013E0
1.477014870E1,-3.501787901E0,-2.288585663E0,-7.108903885E0,8.248433626E0
1.477269870E1,-3.555051088E0,-2.329065800E0,-7.197320461E0,8.358490148E0
