"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.368634771E1,2.802157402E0,-8.664125204E-1,-7.684798837E-1
2.369635871E1,3.030356169E0,-1.005771518E0,-8.138361573E-1
2.370636871E1,3.169531822E0,-1.105751634E0,-8.658878803E-1
2.371637971E1,3.172924995E0,-1.149418116E0,-9.169337749E-1
2.372638971E1,3.036235332E0,-1.141452670E0,-9.529355764E-1
2.373640071E1,2.819479704E0,-1.100305557E0,-9.460082054E-1
2.374641071E1,2.601700544E0,-1.069569468E0,-9.001007676E-1
2.375642171E1,2.449821711E0,-1.108499050E0,-8.045470715E-1
2.376643171E1,2.376161814E0,-1.226795316E0,-6.616940498E-1
2.377644271E1,2.328262806E0,-1.328320384E0,-5.170567036E-1
2.378645271E1,2.218707085E0,-1.298002124E0,-3.984421492E-1
2.379646371E1,2.043426037E0,-1.133946896E0,-3.103743494E-1
2.380647471E1,1.892479658E0,-9.252494574E-1,-2.546983659E-1
2.381648471E1,1.675421000E0,-7.971615195E-1,-1.604682654E-1
2.382649571E1,1.375198960E0,-6.606075764E-1,7.228645496E-3
2.383650571E1,1.082024097E0,-5.510302186E-1,2.012093067E-1
2.384651671E1,8.221316934E-1,-4.605786204E-1,3.792769313E-1
2.385652671E1,6.165974140E-1,-3.507415950E-1,5.508302450E-1
2.386653771E1,4.545380175E-1,-2.105388641E-1,6.975515485E-1
2.387654771E1,3.056678474E-1,-6.267217547E-2,7.954341769E-1
2.388655871E1,1.812136769E-1,9.460505843E-2,8.225069046E-1
2.389656871E1,1.324559897E-1,2.025696188E-1,7.266266942E-1
2.390657971E1,2.033819407E-1,2.930117846E-1,5.209190845E-1
2.391658971E1,3.534066081E-1,3.731212616E-1,2.662346363E-1
2.392660071E1,4.766792655E-1,3.977863789E-1,2.990643866E-2
2.393661071E1,5.096028447E-1,3.360289931E-1,-1.290744245E-1
2.394662171E1,4.360993505E-1,2.614154220E-1,-2.051335424E-1
2.395663171E1,2.846586704E-1,2.002503425E-1,-2.145427614E-1
2.396664271E1,1.200418100E-1,1.449341774E-1,-1.688751429E-1
2.397665271E1,1.921639591E-2,8.497229964E-2,-8.935688436E-2
2.398666371E1,-6.469672546E-3,-1.891387627E-3,-1.732359454E-2
2.399667371E1,1.753419824E-2,-1.282240152E-1,1.731800660E-2
2.400668471E1,5.743807927E-2,-2.557795942E-1,-3.964848816E-3
2.401669571E1,9.383682907E-2,-3.756445050E-1,-7.367708534E-2
2.402670571E1,1.028070897E-1,-4.562796950E-1,-1.790475249E-1
2.403671671E1,8.643983305E-2,-5.131219029E-1,-2.918470502E-1
2.404672671E1,3.827066347E-2,-5.205289125E-1,-3.913240433E-1
2.405673771E1,-3.282215446E-2,-4.757089913E-1,-4.802501798E-1
2.406674771E1,-1.101697013E-1,-3.896082342E-1,-5.502066612E-1
2.407675871E1,-1.837499142E-1,-2.880536616E-1,-6.047087908E-1
2.408676904E1,-2.371000201E-1,-1.917196065E-1,-6.500275135E-1
2.409678004E1,-2.653223276E-1,-9.523940831E-2,-6.855146885E-1
2.410679004E1,-2.708003521E-1,8.188940119E-4,-7.169404030E-1
2.411680104E1,-2.635661364E-1,6.926266104E-2,-7.497715950E-1
2.412681104E1,-2.505514920E-1,9.846498817E-2,-7.819867730E-1
2.413682204E1,-2.313822955E-1,1.041790694E-1,-8.129686713E-1
2.414683204E1,-2.029770017E-1,7.629948109E-2,-8.437264562E-1
2.415684304E1,-1.767648309E-1,2.929442376E-2,-8.570326567E-1
2.416685304E1,-1.620076746E-1,-3.283811733E-3,-8.541220427E-1
2.417686404E1,-1.491890848E-1,-2.235550806E-2,-8.206917048E-1
2.418687404E1,-1.246368662E-1,-2.453107946E-2,-7.605612874E-1
2.419688504E1,-9.626168758E-2,-2.612391673E-2,-6.711997390E-1
2.420689504E1,-6.385978311E-2,-4.634247720E-2,-5.768713951E-1
2.421690604E1,-2.984935418E-2,-6.300214678E-2,-4.909029603E-1
2.422691704E1,2.002486261E-3,-8.454453945E-2,-4.276631474E-1
2.423692704E1,1.043751650E-2,-1.117620468E-1,-3.839806616E-1
2.424693804E1,-1.471987087E-2,-1.351474822E-1,-3.328059912E-1
2.425694804E1,-3.670373186E-2,-1.780629903E-1,-2.754577696E-1
2.426695904E1,-3.537105769E-2,-2.291549146E-1,-2.086111307E-1
2.427696904E1,-1.296162605E-2,-2.480295300E-1,-1.400800049E-1
2.428698004E1,1.551403012E-2,-2.167922854E-1,-7.385066897E-2
2.429699004E1,4.542825371E-2,-1.319610178E-1,-1.552131772E-2
2.430700104E1,4.814228415E-2,-9.384013712E-3,4.488521069E-2
2.431701104E1,1.181383803E-2,1.061151549E-1,1.102415770E-1
2.432702204E1,-3.523265198E-2,1.965844631E-1,1.804190129E-1
2.433703204E1,-9.620412439E-2,2.874472737E-1,2.520103753E-1
2.434704304E1,-1.873120964E-1,3.792313635E-1,2.968049943E-1
2.435705304E1,-2.968575060E-1,4.796650410E-1,3.185712695E-1
2.436706404E1,-4.225211740E-1,5.895537734E-1,3.237778246E-1
2.437707404E1,-5.703788400E-1,7.309406996E-1,3.073722422E-1
2.438708504E1,-7.441442609E-1,9.036406279E-1,2.690092623E-1
2.439709504E1,-9.399934411E-1,1.113863111E0,2.259411216E-1
2.440710604E1,-1.141053557E0,1.343773007E0,1.755041480E-1
2.441711604E1,-1.358936071E0,1.518989801E0,1.421829462E-1
2.442712704E1,-1.583299756E0,1.607135415E0,1.632299423E-1
2.443713804E1,-1.789222479E0,1.650674105E0,2.552988827E-1
2.444714804E1,-1.960245609E0,1.670733094E0,4.144949615E-1
2.445715904E1,-2.101039648E0,1.636384964E0,6.228615046E-1
2.446716904E1,-2.224935055E0,1.509981275E0,8.286949992E-1
2.447718004E1,-2.321955681E0,1.312986732E0,9.902077317E-1
2.448719004E1,-2.395897388E0,1.097549438E0,1.098600030E0
2.449720104E1,-2.451329947E0,8.871501684E-1,1.176218867E0
2.450721104E1,-2.482986927E0,7.222031355E-1,1.233906150E0
2.451722204E1,-2.472779512E0,6.283439994E-1,1.284271240E0
2.452723204E1,-2.396181822E0,6.123157740E-1,1.331490993E0
2.453724304E1,-2.256686211E0,6.190615892E-1,1.372722626E0
2.454725304E1,-2.081150055E0,6.063501239E-1,1.390360951E0
2.455726404E1,-1.888205290E0,5.430150628E-1,1.362612963E0
2.456727404E1,-1.656260014E0,4.658134580E-1,1.309908032E0
2.457728504E1,-1.397216678E0,4.605531693E-1,1.264921427E0
2.458729504E1,-1.137315869E0,5.442577004E-1,1.232520103E0
2.459730604E1,-9.035924077E-1,6.633079052E-1,1.206066728E0
2.460731604E1,-7.208408713E-1,7.543756366E-1,1.170583248E0
2.461732704E1,-5.979149342E-1,8.024312854E-1,1.132240891E0
2.462733804E1,-5.428684950E-1,8.185862899E-1,1.112655878E0
2.463734804E1,-5.706215501E-1,8.135955334E-1,1.092042804E0
2.464735904E1,-6.518225670E-1,7.943028212E-1,1.068045855E0
2.465736904E1,-7.727593780E-1,7.368578911E-1,1.033144832E0
2.466738004E1,-9.048017859E-1,6.487241983E-1,9.736955762E-1
2.467739004E1,-1.025910735E0,5.168839097E-1,8.942164779E-1
2.468740104E1,-1.098179698E0,3.309893906E-1,8.163992763E-1
2.469741104E1,-1.111813784E0,1.173495203E-1,7.740379572E-1
2.470742204E1,-1.065587997E0,-8.279509842E-2,7.427394986E-1
2.471743204E1,-9.878031611E-1,-2.495590448E-1,7.118311524E-1
2.472744304E1,-8.877736330E-1,-3.679614961E-1,6.732717752E-1
2.473745304E1,-7.633153200E-1,-4.032377303E-1,5.756978393E-1
2.474746404E1,-6.452133060E-1,-3.283851743E-1,4.467089176E-1
2.475747404E1,-5.857150555E-1,-2.327292264E-1,4.343465269E-1
2.476748504E1,-6.132181883E-1,-1.559665203E-1,3.612877131E-1
2.477749504E1,-6.976364255E-1,-1.964222640E-2,2.767808437E-1
2.478750604E1,-7.829752564E-1,1.406998634E-1,2.409443855E-1
2.479751604E1,-8.528563380E-1,2.734104991E-1,2.104405463E-1
2.480752704E1,-8.747252226E-1,3.816664815E-1,1.679479629E-1
2.481753704E1,-8.371736407E-1,4.046591520E-1,1.047618091E-1
2.482754804E1,-7.372129560E-1,2.905821800E-1,1.546752825E-2
2.483755904E1,-6.085759401E-1,8.551052213E-2,-1.107151732E-1
2.484756904E1,-4.561718106E-1,-1.019391045E-1,-2.594344616E-1
2.485758004E1,-2.829401195E-1,-2.079667300E-1,-4.147934020E-1
2.486759004E1,-1.262081563E-1,-2.597409487E-1,-5.308886766E-1
2.487760104E1,-1.266497187E-3,-2.834729254E-1,-5.967966318E-1
2.488761104E1,7.053594291E-2,-2.877027392E-1,-6.142498851E-1
2.489762204E1,9.443541616E-2,-3.432666659E-1,-5.934807062E-1
2.490763204E1,7.696487755E-2,-4.399151802E-1,-5.461344719E-1
2.491764304E1,6.107006595E-2,-5.228539705E-1,-4.898202717E-1
2.492765304E1,2.264372818E-2,-6.603796482E-1,-4.443576336E-1
2.493766404E1,-4.827545211E-2,-7.488250732E-1,-4.696608782E-1
2.494767404E1,-5.606434867E-2,-6.976526380E-1,-5.200010538E-1
2.495768504E1,-4.313789681E-2,-6.167306304E-1,-6.149662137E-1
2.496769504E1,-1.992176101E-2,-5.446708202E-1,-7.516141534E-1
2.497770604E1,1.168809645E-2,-4.747633636E-1,-8.589462042E-1
2.498771604E1,5.328921601E-3,-4.145342708E-1,-9.031108022E-1
2.499772704E1,-4.410574213E-2,-3.822197318E-1,-8.811261058E-1
2.500773704E1,-1.376976222E-1,-3.972361386E-1,-8.518831730E-1
2.501774804E1,-2.594320476E-1,-4.607749283E-1,-8.246238232E-1
2.502775904E1,-3.745222688E-1,-5.610521436E-1,-8.083527684E-1
2.503776904E1,-4.547915459E-1,-6.760144234E-1,-7.979800105E-1
2.504778004E1,-4.929473400E-1,-7.860538960E-1,-7.811439037E-1
2.505779004E1,-4.730972052E-1,-8.262423277E-1,-7.499561310E-1
2.506780104E1,-4.082335234E-1,-7.966880798E-1,-7.160694599E-1
2.507781104E1,-3.158948123E-1,-7.403007150E-1,-6.888767481E-1
2.508782254E1,-2.269582748E-1,-6.691343784E-1,-6.593052745E-1
2.509783254E1,-1.368254423E-1,-5.809081197E-1,-6.421275735E-1
2.510784354E1,-5.265839770E-2,-4.880602956E-1,-6.418001056E-1
2.511785354E1,1.518509816E-2,-4.285032153E-1,-6.509184837E-1
2.512786454E1,5.876821652E-2,-3.871034980E-1,-6.709145308E-1
2.513787454E1,7.106829435E-2,-3.507002294E-1,-6.997663975E-1
2.514788554E1,7.151236385E-2,-3.175384104E-1,-7.550252676E-1
2.515789554E1,6.363499910E-2,-3.140110672E-1,-8.498840928E-1
2.516790654E1,4.229904339E-2,-3.613031805E-1,-9.522835016E-1
2.517791654E1,3.331460059E-2,-4.317131639E-1,-1.037789106E0
2.518792754E1,2.864292637E-2,-5.148310065E-1,-1.091623187E0
2.519793754E1,9.572561830E-3,-5.934144855E-1,-1.107445598E0
2.520794854E1,-3.506270796E-2,-6.420478821E-1,-1.097619534E0
2.521795954E1,-1.056066453E-1,-6.728990078E-1,-1.076022625E0
2.522796954E1,-2.173859030E-1,-7.249217629E-1,-1.051585317E0
2.523798054E1,-3.525554538E-1,-7.862003446E-1,-1.032995939E0
2.524799054E1,-4.765341282E-1,-8.511317968E-1,-1.014650583E0
2.525800154E1,-5.696755052E-1,-8.970473409E-1,-9.830295444E-1
2.526801154E1,-6.087807417E-1,-9.396322966E-1,-9.337432384E-1
2.527802254E1,-5.838527679E-1,-9.865023494E-1,-8.701639771E-1
2.528803254E1,-5.144414902E-1,-1.014229178E0,-7.982474566E-1
2.529804354E1,-4.044023454E-1,-1.016505837E0,-7.263745666E-1
2.530805354E1,-2.553839684E-1,-9.835327268E-1,-6.546593904E-1
2.531806454E1,-9.325551242E-2,-9.382272959E-1,-5.816403031E-1
2.532807454E1,4.003639519E-2,-8.760610819E-1,-5.123050213E-1
2.533808554E1,3.990137205E-2,-7.261663675E-1,-4.769286811E-1
2.534809554E1,2.522012219E-2,-5.562278628E-1,-4.924005866E-1
2.535810654E1,-7.403335534E-3,-3.603830338E-1,-5.219161510E-1
2.536811654E1,-1.676480472E-2,-2.169082165E-1,-5.395093560E-1
2.537812754E1,1.242850162E-2,-1.629411280E-1,-5.405232310E-1
2.538813754E1,8.355396241E-2,-1.500347704E-1,-5.285077691E-1
2.539814854E1,1.365487427E-1,-1.539885104E-1,-5.147709250E-1
2.540815954E1,1.230054945E-1,-1.267169416E-1,-5.250824094E-1
2.541816954E1,5.404640362E-2,-6.258669496E-2,-5.593956709E-1
