"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.932626129E1,1.301666021E0,5.210297704E-1,-8.010167480E-1,1.614755177E0
5.933624329E1,1.465219855E0,4.862153232E-1,-8.444038630E-1,1.759628497E0
5.934622529E1,1.594537973E0,4.692962468E-1,-8.662402034E-1,1.874343193E0
5.935620629E1,1.661506295E0,4.633875191E-1,-8.731518388E-1,1.933319760E0
5.936618829E1,1.692719817E0,5.174089074E-1,-9.030793905E-1,1.987099580E0
5.937617029E1,1.725753546E0,6.050503850E-1,-9.393890500E-1,2.055909302E0
5.938615229E1,1.742161036E0,6.711636186E-1,-9.499583244E-1,2.094756906E0
5.939613329E1,1.738030076E0,6.351280808E-1,-9.167269468E-1,2.065072522E0
5.940611529E1,1.723352313E0,5.397951603E-1,-8.881581426E-1,2.012497676E0
5.941609729E1,1.716464996E0,4.084182680E-1,-8.760732412E-1,1.969914183E0
5.942607929E1,1.714772582E0,3.054887056E-1,-8.909091949E-1,1.956396573E0
5.943606029E1,1.706349730E0,2.657109201E-1,-9.110984802E-1,1.952519433E0
5.944604229E1,1.674817920E0,2.740271688E-1,-9.228172302E-1,1.931760232E0
5.945602429E1,1.595524549E0,3.524554074E-1,-9.195839763E-1,1.874982158E0
5.946600629E1,1.476251602E0,4.467094541E-1,-9.083549976E-1,1.789965623E0
5.947598729E1,1.322028518E0,5.477478504E-1,-8.922923207E-1,1.686408223E0
5.948596929E1,1.131064415E0,6.235353351E-1,-8.845968246E-1,1.565443888E0
5.949595129E1,9.354608655E-1,7.035979629E-1,-8.812304735E-1,1.465163565E0
5.950593329E1,7.443958521E-1,8.309625983E-1,-8.763233423E-1,1.418649578E0
5.951591429E1,5.244514942E-1,9.324476123E-1,-8.713335991E-1,1.379757283E0
5.952589629E1,2.683685720E-1,1.018319607E0,-8.803545237E-1,1.372596299E0
5.953587829E1,6.724338513E-3,1.148170352E0,-9.356816411E-1,1.481161878E0
5.954586029E1,-2.682382464E-1,1.288273931E0,-1.061631083E0,1.690757828E0
5.955584129E1,-4.920273721E-1,1.562215209E0,-1.206284642E0,2.034141080E0
5.956582329E1,-7.048687935E-1,1.997731566E0,-1.231476545E0,2.450368525E0
5.957580529E1,-8.254187107E-1,2.147115707E0,-1.169692159E0,2.580620401E0
5.958578729E1,-9.072374105E-1,2.208568573E0,-1.092527628E0,2.625732560E0
5.959576829E1,-9.203540683E-1,2.270235062E0,-1.031136394E0,2.657867775E0
5.960575029E1,-8.525291681E-1,2.301483393E0,-9.985077977E-1,2.649650847E0
5.961573229E1,-7.318270802E-1,2.255822420E0,-9.196100831E-1,2.543617183E0
5.962571329E1,-5.843092799E-1,2.130345345E0,-8.118532896E-1,2.353485582E0
5.963569529E1,-4.116114676E-1,1.992359996E0,-7.178266048E-1,2.157358892E0
5.964567729E1,-2.157210559E-1,1.867753267E0,-6.533008814E-1,1.990437109E0
5.965565929E1,-1.355902757E-2,1.718716145E0,-5.953711867E-1,1.818965608E0
5.966564029E1,2.047778368E-1,1.571416497E0,-5.458998084E-1,1.676093783E0
5.967562229E1,4.041682780E-1,1.475148559E0,-4.869203568E-1,1.605150056E0
5.968560429E1,5.393745303E-1,1.348383665E0,-4.003939927E-1,1.506445731E0
5.969558629E1,6.454496384E-1,1.235315084E0,-3.087738752E-1,1.427567827E0
5.970556729E1,7.429969311E-1,1.145185709E0,-2.177536935E-1,1.382357196E0
5.971554929E1,8.384863734E-1,1.009921670E0,-1.232837737E-1,1.318408156E0
5.972553129E1,9.123816490E-1,8.448003531E-1,-4.837650806E-2,1.244374621E0
5.973551329E1,9.355750680E-1,6.128685474E-1,1.363692712E-2,1.118523370E0
5.974549429E1,9.279347658E-1,2.939782441E-1,6.306466460E-2,9.754297973E-1
5.975547629E1,9.349238276E-1,-1.762040518E-2,1.156813428E-1,9.422182418E-1
5.976545829E1,1.014916420E0,-1.834485233E-1,1.375719905E-1,1.040497358E0
5.977544029E1,1.177064300E0,-1.957371533E-1,1.193269417E-1,1.199179852E0
5.978542129E1,1.352247834E0,-1.191981658E-1,7.535981387E-2,1.359581373E0
5.979540329E1,1.428681135E0,-9.500706196E-2,4.833365977E-2,1.432652181E0
5.980538529E1,1.360990524E0,-1.105229035E-1,8.756574988E-2,1.368275659E0
5.981536696E1,1.165366411E0,-1.652697474E-1,1.797958165E-1,1.190680267E0
5.982534796E1,8.959082365E-1,-2.558254898E-1,2.536913455E-1,9.656384148E-1
5.983532996E1,6.461861730E-1,-2.767744660E-1,3.025126755E-1,7.652937959E-1
5.984531196E1,5.015805364E-1,-3.074532747E-1,3.334575295E-1,6.762429110E-1
5.985529296E1,4.685988128E-1,-3.743327558E-1,2.848935723E-1,6.639835894E-1
5.986527496E1,5.040015578E-1,-4.511756003E-1,1.771311760E-1,6.992513469E-1
5.987525696E1,5.305053592E-1,-5.126562715E-1,7.366111130E-2,7.414029593E-1
5.988523896E1,4.866960943E-1,-5.420820713E-1,-1.330946945E-2,7.286310467E-1
5.989521996E1,3.424445689E-1,-5.102631450E-1,-6.798882037E-2,6.182711699E-1
5.990520196E1,1.366125792E-1,-4.172721803E-1,-6.381911039E-2,4.436800064E-1
5.991518396E1,-7.167647034E-2,-2.532536983E-1,-2.170061879E-2,2.640944319E-1
5.992516596E1,-2.172099799E-1,-1.214676946E-1,2.884617820E-2,2.505327887E-1
5.993514696E1,-2.788408101E-1,2.962673455E-2,5.636295304E-2,2.860187463E-1
5.994512896E1,-2.734204829E-1,2.722772062E-1,8.683191240E-2,3.955166475E-1
5.995511096E1,-3.101507723E-1,6.739583015E-1,1.533265859E-1,7.575766204E-1
5.996509296E1,-3.995363116E-1,1.027581811E0,8.065104485E-2,1.105467428E0
5.997507396E1,-5.670035481E-1,1.330370545E0,-5.047871731E-3,1.446168833E0
5.998505596E1,-6.677080393E-1,1.079777718E0,1.843502820E-1,1.282863583E0
5.999503796E1,-6.677911282E-1,8.965016603E-1,3.304948509E-1,1.165713114E0
6.000501996E1,-6.036573648E-1,8.392633796E-1,3.614785969E-1,1.095185834E0
6.001500096E1,-5.081859827E-1,8.255030513E-1,3.943543136E-1,1.046529314E0
6.002498296E1,-4.594857991E-1,8.318935633E-1,4.023038745E-1,1.031999277E0
6.003496496E1,-4.939022064E-1,8.241763115E-1,3.911635280E-1,1.037407773E0
6.004494696E1,-5.596264005E-1,7.190464735E-1,3.746306300E-1,9.851688424E-1
6.005492796E1,-6.102582216E-1,6.596254110E-1,3.079859912E-1,9.499348139E-1
6.006490996E1,-6.078693867E-1,6.284014583E-1,2.095497102E-1,8.990576539E-1
6.007489196E1,-5.566953421E-1,6.171703935E-1,9.653341025E-2,8.367363371E-1
6.008487296E1,-5.219152570E-1,6.721598506E-1,2.462593094E-2,8.513523575E-1
6.009485496E1,-5.175346732E-1,7.555440068E-1,-1.816114224E-2,9.159796457E-1
6.010483696E1,-5.757558942E-1,8.327900767E-1,2.562388778E-2,1.012763914E0
6.011481896E1,-7.033916116E-1,9.242469668E-1,1.264421046E-1,1.168323509E0
6.012479996E1,-8.834990859E-1,9.049776793E-1,2.607679367E-1,1.291338512E0
6.013478196E1,-1.062060952E0,8.261622787E-1,2.597454190E-1,1.370396023E0
6.014476396E1,-1.103135347E0,7.408511043E-1,1.179579422E-1,1.334047237E0
6.015474596E1,-1.025378108E0,7.109346986E-1,-3.708869964E-2,1.248280410E0
6.016472696E1,-8.922701478E-1,7.030962110E-1,-1.491635740E-1,1.145748694E0
6.017470896E1,-7.772619128E-1,6.246751547E-1,-2.057118118E-1,1.018171145E0
6.018469096E1,-7.335565090E-1,6.031475067E-1,-1.907642782E-1,9.686501312E-1
6.019467296E1,-7.492514253E-1,5.823860765E-1,-7.429219782E-2,9.518773928E-1
6.020465396E1,-8.030656576E-1,5.578197241E-1,7.097418606E-2,9.803645394E-1
6.021463596E1,-8.903411627E-1,4.613413811E-1,1.808562130E-1,1.018946626E0
6.022461796E1,-1.005091786E0,4.177222848E-1,2.201122791E-1,1.110473242E0
6.023459996E1,-1.062417269E0,2.187202424E-1,1.682421565E-1,1.097667719E0
6.024458096E1,-1.059323668E0,5.049207434E-2,2.951462939E-2,1.060936943E0
6.025456296E1,-9.635288119E-1,-9.912956506E-3,-1.350072026E-1,9.729917692E-1
6.026454496E1,-8.317369819E-1,2.054508403E-2,-2.145971060E-1,8.592208246E-1
6.027452696E1,-7.417289615E-1,5.871646479E-2,-2.574727833E-1,7.873383705E-1
6.028450796E1,-7.183301449E-1,9.277323633E-2,-2.003320158E-1,7.514905102E-1
6.029448996E1,-7.505594492E-1,8.395362645E-2,-1.111880913E-1,7.633809598E-1
6.030447196E1,-8.072022200E-1,1.473925114E-1,-2.585082687E-2,8.209556879E-1
6.031445396E1,-8.288182020E-1,5.977373198E-2,9.017557651E-2,8.358493558E-1
6.032443496E1,-8.176619411E-1,1.250155829E-2,1.931949109E-1,8.402687739E-1
6.033441696E1,-8.000613451E-1,-1.164569631E-1,1.292054057E-1,8.187517432E-1
6.034439896E1,-7.161177397E-1,-3.426669240E-1,8.104612678E-2,7.980060855E-1
6.035437996E1,-5.909520388E-1,-4.287488163E-1,-1.602638215E-1,7.474853524E-1
6.036436196E1,-4.586078823E-1,-4.415474534E-1,-4.433269501E-1,7.757732452E-1
6.037434396E1,-4.016372859E-1,-4.289834499E-1,-6.633458734E-1,8.862093756E-1
6.038432596E1,-4.134390950E-1,-3.866964281E-1,-7.720569372E-1,9.573598733E-1
6.039430696E1,-5.408675075E-1,-2.826943994E-1,-9.101638794E-1,1.095833962E0
6.040428896E1,-6.937212348E-1,-3.749763966E-1,-9.661940932E-1,1.247151745E0
6.041427096E1,-7.963151336E-1,-5.817067027E-1,-6.972262263E-1,1.207735439E0
6.042425296E1,-7.943539619E-1,-6.757229567E-1,-2.396706939E-1,1.070066247E0
6.043423396E1,-6.736161113E-1,-6.277021170E-1,1.671706438E-1,9.357962584E-1
6.044421596E1,-4.272622466E-1,-4.549191594E-1,3.716588020E-1,7.263847012E-1
6.045419796E1,-1.103646606E-1,-2.673762143E-1,3.143209815E-1,4.271628234E-1
6.046417996E1,1.468804479E-1,-1.135975569E-1,4.702084512E-2,1.915443311E-1
6.047416096E1,2.912809849E-1,5.634252727E-2,-1.392416954E-1,3.277305940E-1
6.048414296E1,2.909771204E-1,1.967925876E-1,-1.560355872E-1,3.843723606E-1
6.049412496E1,1.497215778E-1,2.235847861E-1,-6.783621758E-2,2.775039816E-1
6.050410696E1,-5.391676351E-2,1.685867906E-1,2.093812451E-2,1.782327927E-1
6.051408796E1,-2.386221737E-1,1.138510928E-1,3.866665438E-2,2.672035240E-1
6.052406996E1,-3.400920928E-1,8.043667674E-2,5.854110233E-3,3.495239064E-1
6.053405196E1,-3.508234024E-1,3.580421582E-2,-4.006730765E-2,3.549146245E-1
6.054403396E1,-2.818451226E-1,2.354169264E-2,-6.967207789E-2,2.912817929E-1
6.055401496E1,-1.618787497E-1,3.643726557E-2,-9.175327420E-2,1.896076667E-1
6.056399696E1,-1.978126168E-2,9.167788178E-2,-9.522177279E-2,1.336537255E-1
6.057397896E1,8.024002612E-2,1.597828865E-1,-1.296771020E-1,2.208736820E-1
6.058395996E1,1.484640837E-1,1.848171353E-1,-9.664110839E-2,2.560048075E-1
6.059394196E1,1.497358680E-1,1.689324528E-1,-4.032284021E-2,2.293140537E-1
6.060392396E1,9.529818594E-2,1.494453102E-1,-1.041261014E-2,1.775501829E-1
6.061390596E1,2.455647290E-2,1.390563250E-1,-5.656735040E-3,1.413211963E-1
6.062388696E1,-5.639696494E-2,1.141855940E-1,-2.242559567E-2,1.293130886E-1
6.063386896E1,-1.220233515E-1,9.746120125E-2,-5.331540480E-2,1.650179277E-1
6.064385096E1,-1.754575372E-1,6.132316217E-2,-6.789807230E-2,1.978788159E-1
6.065383296E1,-2.386764437E-1,2.101700380E-2,-7.182364166E-2,2.501335538E-1
6.066381396E1,-2.616446018E-1,3.029971942E-2,-4.544157162E-2,2.672843188E-1
6.067379596E1,-2.412485182E-1,6.588995457E-2,-3.791134804E-2,2.529418984E-1
6.068377796E1,-1.761014611E-1,9.292316437E-2,-5.387939513E-2,2.062751276E-1
6.069375996E1,-8.594854176E-2,1.053683758E-1,-7.350456715E-2,1.545722091E-1
6.070374096E1,9.791835211E-3,1.226725355E-1,-9.706848115E-2,1.567377460E-1
6.071372296E1,7.356464863E-2,1.481285840E-1,-1.211040393E-1,2.049878612E-1
6.072370496E1,9.807026386E-2,1.385547966E-1,-1.049351916E-1,1.995660360E-1
6.073368696E1,9.257157147E-2,1.274451613E-1,-6.244232878E-2,1.694426434E-1
6.074366796E1,9.013291448E-2,1.269801855E-1,-2.456098981E-2,1.576424816E-1
6.075364996E1,7.874473929E-2,1.075002551E-1,-4.105245229E-3,1.333187603E-1
6.076363196E1,6.683535129E-2,1.323885620E-1,6.478955969E-3,1.484441726E-1
6.077361296E1,7.377992570E-2,1.809760630E-1,2.062400058E-2,1.965226761E-1
6.078359496E1,8.203226328E-2,2.162626833E-1,1.525853015E-2,2.318009127E-1
6.079357696E1,8.886092156E-2,2.182712406E-1,4.381448030E-3,2.357070108E-1
6.080355896E1,7.290645689E-2,2.154259235E-1,-2.221154608E-2,2.285104653E-1
6.081354054E1,5.559211969E-2,1.890443712E-1,-1.347498223E-2,1.975090712E-1
6.082352254E1,2.529040910E-2,1.604502797E-1,5.004691891E-3,1.625082890E-1
6.083350454E1,3.916326910E-3,1.366410851E-1,3.191553801E-2,1.403735208E-1
6.084348654E1,5.975216627E-3,1.305048913E-1,3.925281391E-2,1.364111918E-1
6.085346754E1,1.775568351E-2,1.355015337E-1,3.349272907E-2,1.407042744E-1
6.086344954E1,4.177606478E-2,1.414116174E-1,1.692706905E-2,1.484217329E-1
6.087343154E1,6.194349378E-2,1.377199292E-1,-5.224242806E-3,1.510995302E-1
6.088341354E1,7.868891954E-2,1.194554344E-1,-1.438525133E-2,1.437653725E-1
6.089339454E1,7.442461699E-2,1.275453269E-1,-4.612540454E-2,1.547074238E-1
6.090337654E1,4.564570636E-2,1.233428493E-1,-8.637056500E-2,1.573431393E-1
6.091335854E1,-4.967638291E-3,9.972143918E-2,-8.633007109E-2,1.319921363E-1
6.092334054E1,-6.817723066E-2,8.990316093E-2,-9.865970910E-2,1.498814576E-1
6.093332154E1,-1.015886515E-1,9.431067854E-2,-1.083443016E-1,1.759353458E-1
6.094330354E1,-1.119022742E-1,9.995844215E-2,-1.169870570E-1,1.902623994E-1
6.095328554E1,-1.098029241E-1,1.219976768E-1,-1.284696758E-1,2.084336174E-1
6.096326654E1,-1.054025814E-1,1.234360561E-1,-9.031430632E-2,1.857493958E-1
6.097324854E1,-8.635397255E-2,1.012692302E-1,-1.579120010E-2,1.340217429E-1
6.098323054E1,-4.510506988E-2,6.493252516E-2,1.201353129E-2,7.996890074E-2
6.099321254E1,3.003419377E-3,3.086616285E-2,1.527497172E-2,3.456971649E-2
6.100319354E1,3.441646695E-2,-3.788485192E-3,2.079916745E-2,4.039122658E-2
6.101317554E1,4.605480656E-2,-8.266970515E-2,7.168412209E-2,1.187178955E-1
6.102315754E1,3.220024332E-2,-1.415540576E-1,1.059800386E-1,1.797391874E-1
6.103313954E1,2.256350406E-2,-1.686857790E-1,1.802623421E-1,2.479082809E-1
6.104312054E1,3.196073323E-2,-1.586091816E-1,3.104176819E-1,3.500535648E-1
6.105310254E1,7.058643550E-2,-1.492902637E-1,3.850608170E-1,4.189771599E-1
6.106308454E1,1.217486933E-1,-1.420352906E-1,3.178756535E-1,3.688383104E-1
6.107306654E1,1.535278708E-1,-1.356599480E-1,2.074175179E-1,2.915415156E-1
6.108304754E1,1.298960447E-1,-1.489752084E-1,1.281756908E-1,2.355750472E-1
6.109302954E1,8.379868418E-2,-1.495419443E-1,9.816998988E-2,1.975407793E-1
6.110301154E1,9.921531193E-3,-1.264664531E-1,9.511800855E-2,1.585548362E-1
6.111299354E1,-5.428477004E-2,-7.738756388E-2,9.794189036E-2,1.361186438E-1
6.112297454E1,-8.726402372E-2,-2.963628806E-2,8.583116531E-2,1.259377161E-1
6.113295654E1,-1.136409491E-1,3.003609180E-2,4.842320830E-2,1.271268627E-1
6.114293854E1,-1.379028857E-1,7.045142353E-2,2.153540403E-2,1.563469942E-1
6.115291954E1,-1.608556211E-1,8.672465384E-2,1.807422377E-2,1.836365268E-1
6.116290154E1,-1.937824190E-1,8.780457079E-2,1.448960789E-2,2.132398117E-1
6.117288354E1,-2.113211602E-1,7.981721312E-2,-3.836602205E-3,2.259250756E-1
6.118286554E1,-2.140293270E-1,7.232467085E-2,-2.293652669E-2,2.270803715E-1
6.119284654E1,-2.060317397E-1,5.670205504E-2,-2.520580590E-2,2.151732638E-1
6.120282854E1,-1.896604896E-1,4.315721244E-2,-2.808521502E-2,1.965258904E-1
6.121281054E1,-1.621501595E-1,4.118807986E-2,-4.388488457E-2,1.729595769E-1
6.122279254E1,-1.392099559E-1,4.612451419E-2,-4.896912351E-2,1.546119585E-1
6.123277354E1,-1.175659373E-1,6.402866542E-2,-5.008485541E-2,1.429332444E-1
6.124275554E1,-9.461747855E-2,8.075837791E-2,-6.235190853E-2,1.391479189E-1
6.125273754E1,-7.115015388E-2,1.005749479E-1,-7.334797084E-2,1.433791804E-1
6.126271954E1,-4.793750495E-2,1.030575484E-1,-8.663234860E-2,1.429126533E-1
6.127270054E1,-3.421205282E-2,9.171037376E-2,-1.076032072E-1,1.454637667E-1
6.128268254E1,-1.773693599E-2,8.204309642E-2,-1.324667484E-1,1.568218989E-1
6.129266454E1,4.060551524E-3,8.495974541E-2,-1.590193957E-1,1.803380565E-1
6.130264554E1,3.368315846E-2,1.027408764E-1,-1.613275707E-1,1.942082076E-1
6.131262754E1,6.015441567E-2,1.287187338E-1,-1.529631019E-1,2.087696738E-1
6.132260954E1,1.011127681E-1,1.582199037E-1,-1.462045312E-1,2.379770887E-1
6.133259154E1,1.388300955E-1,1.848376542E-1,-1.525334567E-1,2.769570531E-1
6.134257254E1,1.829165965E-1,1.881226748E-1,-1.753937751E-1,3.156130517E-1
6.135255454E1,2.248672843E-1,1.794658005E-1,-1.966204345E-1,3.484721859E-1
6.136253654E1,2.526384592E-1,1.560728550E-1,-2.098643333E-1,3.636316344E-1
6.137251854E1,2.516566813E-1,1.259282678E-1,-2.204299718E-1,3.574610277E-1
6.138249954E1,2.658838332E-1,1.040346846E-1,-2.223921865E-1,3.619056686E-1
6.139248154E1,2.861948907E-1,9.793764353E-2,-2.101286501E-1,3.683114811E-1
6.140246354E1,2.986105382E-1,8.443249017E-2,-1.845990568E-1,3.610732761E-1
6.141244554E1,3.090724945E-1,7.582247257E-2,-1.650696993E-1,3.585008505E-1
6.142242654E1,3.242157698E-1,6.677464396E-2,-1.441889107E-1,3.610611588E-1
6.143240854E1,3.400801122E-1,4.680576921E-2,-1.175468490E-1,3.628533098E-1
6.144239054E1,3.562753499E-1,7.572743297E-2,-1.372694224E-1,3.892424223E-1
6.145237154E1,3.723175228E-1,2.062419802E-2,-7.438613474E-2,3.802354433E-1
6.146235354E1,3.724208474E-1,2.746532485E-2,-6.690558791E-2,3.793784250E-1
6.147233554E1,3.751762211E-1,8.796046488E-3,-2.852496691E-2,3.763618486E-1
6.148231754E1,3.402632475E-1,-1.753489301E-2,-3.219506890E-2,3.422324832E-1
6.149229854E1,3.151675165E-1,-4.875751585E-2,-4.012709484E-2,3.214312407E-1
6.150228054E1,2.816503048E-1,-7.553959638E-2,-8.614997566E-2,3.040640444E-1
6.151226254E1,2.400991172E-1,-8.858880401E-2,-1.514599472E-1,2.973813677E-1
6.152224454E1,1.969974488E-1,-1.039408669E-1,-2.122673690E-1,3.076834974E-1
6.153222554E1,1.342785954E-1,-1.116704643E-1,-2.466308624E-1,3.022049239E-1
6.154220754E1,7.202534378E-2,-1.147874221E-1,-2.733104229E-1,3.050612884E-1
6.155218954E1,5.814179778E-3,-1.058815494E-1,-2.725193202E-1,2.924234722E-1
6.156217154E1,-5.381186679E-2,-8.170111477E-2,-2.634480596E-1,2.810261007E-1
6.157215254E1,-1.068942025E-1,-4.811970517E-2,-2.407636046E-1,2.677853429E-1
6.158213454E1,-1.483449638E-1,-1.578834839E-3,-2.054735124E-1,2.534326051E-1
6.159211654E1,-1.914137155E-1,4.582546651E-2,-1.721239984E-1,2.614686495E-1
6.160209754E1,-2.295195609E-1,9.338073432E-2,-1.354559958E-1,2.823960290E-1
6.161207954E1,-2.622697055E-1,1.333915144E-1,-9.018412977E-2,3.077529396E-1
6.162206154E1,-2.744337022E-1,1.701559275E-1,-3.769669309E-2,3.250968121E-1
6.163204354E1,-2.596954405E-1,2.038864642E-1,2.558181435E-2,3.311583328E-1
6.164202454E1,-2.423188388E-1,2.276216149E-1,9.030488133E-2,3.445068807E-1
6.165200654E1,-2.296906114E-1,2.232580036E-1,1.479240954E-1,3.528221239E-1
6.166198854E1,-2.220505327E-1,2.148756981E-1,1.912529320E-1,3.633946734E-1
6.167197054E1,-2.163337171E-1,2.068782300E-1,2.193219811E-1,3.710808680E-1
6.168195154E1,-2.034498751E-1,1.912007332E-1,2.336364686E-1,3.640543525E-1
6.169193354E1,-1.934006810E-1,1.747858226E-1,2.457265556E-1,3.582393716E-1
6.170191554E1,-1.921231598E-1,1.616343260E-1,2.528979182E-1,3.563626256E-1
6.171189754E1,-1.994408071E-1,1.401170641E-1,2.587547600E-1,3.554763748E-1
6.172187854E1,-2.111808062E-1,1.240701973E-1,2.661985755E-1,3.617353015E-1
6.173186054E1,-2.157606632E-1,1.195792854E-1,2.614089847E-1,3.594252725E-1
6.174184254E1,-2.247373760E-1,1.184826046E-1,2.584217191E-1,3.623903981E-1
6.175182354E1,-2.418374717E-1,1.245071813E-1,2.539968789E-1,3.721583204E-1
6.176180554E1,-2.660884559E-1,1.307238042E-1,2.393931597E-1,3.810523118E-1
6.177178754E1,-2.933771312E-1,1.417383850E-1,2.188256383E-1,3.924851218E-1
6.178176954E1,-3.087827265E-1,1.581722200E-1,1.900384575E-1,3.955753262E-1
6.179175054E1,-3.196392059E-1,1.845287383E-1,1.623661667E-1,4.032156362E-1
6.180173254E1,-3.360645175E-1,1.944918931E-1,1.320069283E-1,4.101125279E-1
6.181171454E1,-3.589008749E-1,2.043884397E-1,1.107813939E-1,4.276178077E-1
6.182169667E1,-3.904595971E-1,2.031112015E-1,9.451400489E-2,4.501619201E-1
6.183167767E1,-4.185805321E-1,2.081986666E-1,8.063462377E-2,4.744030872E-1
6.184165967E1,-4.314148426E-1,2.420234680E-1,7.757198811E-2,5.007110333E-1
6.185164167E1,-4.421706796E-1,2.719693780E-1,7.632827759E-2,5.246982546E-1
6.186162367E1,-4.693245590E-1,2.923971415E-1,7.101127505E-2,5.574981894E-1
6.187160467E1,-5.188177824E-1,2.904511690E-1,5.116812885E-2,5.967846767E-1
6.188158667E1,-5.719161630E-1,2.802880108E-1,2.356340177E-2,6.373419023E-1
6.189156867E1,-6.091049314E-1,2.754969895E-1,-4.383613355E-3,6.685257098E-1
6.190154967E1,-6.257262230E-1,2.815937400E-1,-1.487087645E-2,6.863304477E-1
6.191153167E1,-6.255970597E-1,2.828414440E-1,-1.735666953E-2,6.867839672E-1
6.192151367E1,-6.108149290E-1,2.768985927E-1,-1.396460272E-2,6.707926045E-1
6.193149567E1,-5.837497115E-1,2.648898959E-1,4.689113237E-3,6.410556687E-1
6.194147667E1,-5.360993743E-1,2.519413233E-1,2.773477696E-2,5.929976285E-1
6.195145867E1,-4.798782468E-1,2.415105104E-1,5.527032912E-2,5.400604296E-1
6.196144067E1,-4.270296693E-1,2.271920294E-1,8.432168514E-2,4.909996978E-1
6.197142267E1,-3.899856508E-1,2.036739439E-1,1.035396606E-1,4.519871066E-1
6.198140367E1,-3.667016327E-1,1.592697203E-1,1.091261730E-1,4.144218296E-1
6.199138567E1,-3.472357094E-1,1.034306586E-1,1.037888601E-1,3.768854820E-1
6.200136767E1,-3.309693933E-1,4.393536970E-2,8.669376373E-2,3.449447270E-1
6.201134967E1,-3.178975582E-1,-6.957338192E-3,7.573533058E-2,3.268686317E-1
6.202133067E1,-3.080340028E-1,-4.972104728E-2,6.463660300E-2,3.186456023E-1
6.203131267E1,-3.013474643E-1,-7.194352150E-2,6.437700987E-2,3.164341384E-1
6.204129467E1,-2.921592891E-1,-7.429242879E-2,6.490431726E-2,3.083650201E-1
6.205127567E1,-3.003794849E-1,-7.744108140E-2,4.731001332E-2,3.137884533E-1
6.206125767E1,-3.232981265E-1,-8.387128264E-2,2.508673258E-2,3.349409124E-1
6.207123967E1,-3.542627990E-1,-9.207435697E-2,1.105153933E-2,3.661993371E-1
6.208122167E1,-3.865376711E-1,-1.013991535E-1,3.051403910E-3,3.996279151E-1
6.209120267E1,-4.168283343E-1,-9.934265167E-2,-1.136182249E-2,4.286536058E-1
6.210118467E1,-4.298717082E-1,-9.532687068E-2,-3.169718757E-2,4.414539721E-1
6.211116667E1,-4.248534441E-1,-8.195729554E-2,-4.589756951E-2,4.351138175E-1
6.212114867E1,-4.001510143E-1,-5.234774575E-2,-4.651462287E-2,4.062323607E-1
6.213112967E1,-3.576238751E-1,-1.053581666E-2,-3.422426060E-2,3.594122139E-1
6.214111167E1,-2.966875434E-1,2.691009082E-2,-2.181898989E-2,2.987033976E-1
6.215109367E1,-2.401384264E-1,6.219750643E-2,-1.658414863E-2,2.486162256E-1
6.216107467E1,-1.885737777E-1,9.097269177E-2,-1.145782974E-2,2.096840054E-1
6.217105667E1,-1.245122775E-1,1.244017631E-1,-8.897000924E-3,1.762335455E-1
6.218103867E1,-3.155649826E-2,1.407493055E-1,3.889368614E-3,1.442959000E-1
6.219102067E1,7.982024550E-2,1.395649761E-1,2.815435454E-2,1.632247586E-1
6.220100167E1,1.802957207E-1,1.295858473E-1,4.645000771E-2,2.268405650E-1
6.221098367E1,2.800144553E-1,1.123386994E-1,4.802327231E-2,3.055066501E-1
6.222096567E1,3.711070716E-1,9.659568965E-2,4.045590013E-2,3.856006558E-1
6.223094767E1,4.589230716E-1,8.833562583E-2,4.094132408E-2,4.691372512E-1
6.224092867E1,5.480002165E-1,9.038413316E-2,3.857191280E-2,5.567417007E-1
6.225091067E1,6.415340900E-1,1.099706069E-1,3.274231777E-2,6.517143411E-1
6.226089267E1,7.312120795E-1,1.543023884E-1,4.204713553E-2,7.484973573E-1
6.227087467E1,7.822187543E-1,2.030531764E-1,7.115104049E-2,8.112701416E-1
6.228085567E1,7.927119136E-1,2.489019036E-1,9.072154760E-2,8.358078336E-1
6.229083767E1,7.797201872E-1,2.840026021E-1,9.859083593E-2,8.356681167E-1
6.230081967E1,7.574849725E-1,3.193288743E-1,8.196419477E-2,8.261189640E-1
6.231080067E1,7.241634727E-1,3.469453454E-1,4.070623219E-2,8.040154259E-1
6.232078267E1,6.588401198E-1,3.678026795E-1,-4.001315683E-3,7.545628702E-1
6.233076467E1,5.667195320E-1,3.686748743E-1,-5.044977367E-2,6.779656116E-1
6.234074667E1,4.291385412E-1,3.290305138E-1,-1.225259677E-1,5.544669326E-1
6.235072767E1,2.511745095E-1,2.456022203E-1,-2.130532563E-1,4.108537147E-1
6.236070967E1,4.394542053E-2,1.631611437E-1,-3.046590686E-1,3.483818406E-1
6.237069167E1,-1.259882152E-1,1.540472507E-1,-3.749789596E-1,4.245147888E-1
6.238067367E1,-2.380239367E-1,2.289649099E-1,-3.817934692E-1,5.048233132E-1
6.239065467E1,-3.033685982E-1,3.633602560E-1,-3.019731939E-1,5.614721648E-1
6.240063667E1,-3.000156879E-1,5.341207981E-1,-1.477008313E-1,6.301666252E-1
6.241061867E1,-2.084908783E-1,7.046180367E-1,5.184637755E-2,7.366431096E-1
